"","PREY_sp","PREDATOR_sp"
"1122","Diplonychus annulatus","Aplocheilus panchax"
"1123","Diplonychus rusticus","Aplocheilus panchax"
"1124","Aquarius adelaides","Aplocheilus panchax"
"1125","Limnogonus fossarum","Aplocheilus panchax"
"1126","Laccotrephes griseus","Aplocheilus panchax"
"1127","Laccotrephes ruber","Aplocheilus panchax"
"1128","Ranatra elongata","Aplocheilus panchax"
"1129","Ranatra filiformis","Aplocheilus panchax"
"1130","Ranatra varipes","Aplocheilus panchax"
"1131","Anisops campbelli","Aplocheilus panchax"
"1132","Hydrovatus confertus","Aplocheilus panchax"
"1133","Macrobrachium malcolmsonii","Netuma thalassina"
"1134","Macrobrachium rosenbergii","Netuma thalassina"
"1135","Macrobrachium rude","Netuma thalassina"
"1136","Macrobrachium equidens","Netuma thalassina"
"1137","Parambassis baculis","Netuma thalassina"
"1138","Aplocheilus panchax","Netuma thalassina"
"1139","Badis badis","Netuma thalassina"
"1140","Mystus tengara","Netuma thalassina"
"1141","Mystus vittatus","Netuma thalassina"
"1142","Xenentodon cancila","Netuma thalassina"
"1143","Channa punctata","Netuma thalassina"
"1144","Channa striata","Netuma thalassina"
"1145","Channa gachua","Netuma thalassina"
"1146","Oreochromis niloticus","Netuma thalassina"
"1147","Puntius vittatus","Netuma thalassina"
"1148","Rasbora daniconius","Netuma thalassina"
"1149","Pethia phutunio","Netuma thalassina"
"1150","Glossogobius giuris","Netuma thalassina"
"1151","Heteropneustes fossilis","Netuma thalassina"
"1152","Macrognathus pancalus","Netuma thalassina"
"1153","Mastacembelus armatus","Netuma thalassina"
"1154","Notopterus notopterus","Netuma thalassina"
"1155","Trichogaster lalius","Netuma thalassina"
"1156","Trichogaster fasciata","Netuma thalassina"
"1157","Pila globosa","Netuma thalassina"
"1158","Filopaludina bengalensis","Netuma thalassina"
"1159","Melanoides tuberculata","Netuma thalassina"
"1160","Tarebia lineata","Netuma thalassina"
"1161","Bithynia pulchella","Netuma thalassina"
"1162","Gabbia orcula","Netuma thalassina"
"1163","Radix rufescens","Netuma thalassina"
"1164","Racesina luteola","Netuma thalassina"
"1165","Gyraulus barrackporensis","Netuma thalassina"
"1166","Gyraulus convexiusculus","Netuma thalassina"
"1167","Gyraulus euphraticus","Netuma thalassina"
"1168","Indoplanorbis exustus","Netuma thalassina"
"1169","Big fish juveniles","Netuma thalassina"
"1170","Macrobrachium malcolmsonii","Badis badis"
"1171","Macrobrachium rosenbergii","Badis badis"
"1172","Macrobrachium rude","Badis badis"
"1173","Macrobrachium equidens","Badis badis"
"1174","Diplonychus annulatus","Badis badis"
"1175","Diplonychus rusticus","Badis badis"
"1176","Aquarius adelaides","Badis badis"
"1177","Limnogonus fossarum","Badis badis"
"1178","Laccotrephes griseus","Badis badis"
"1179","Laccotrephes ruber","Badis badis"
"1180","Ranatra elongata","Badis badis"
"1181","Ranatra filiformis","Badis badis"
"1182","Ranatra varipes","Badis badis"
"1183","Anisops campbelli","Badis badis"
"1184","Hydrovatus confertus","Badis badis"
"1185","Arcella discoides","Badis badis"
"1186","Centropyxis aculeata","Badis badis"
"1187","Brachionus calyciflorus","Badis badis"
"1188","Brachionus forficula","Badis badis"
"1189","Keratella lenzi","Badis badis"
"1190","Lecane aculeata","Badis badis"
"1191","Lecane bulla","Badis badis"
"1192","Asplanchna brightwelli","Badis badis"
"1193","Mesocyclops leukarti","Badis badis"
"1194","Scapholeberis kingi","Badis badis"
"1195","Macrothrix spinosa","Badis badis"
"1196","Macrothrix goeldi","Badis badis"
"1197","Alona pulchella","Badis badis"
"1198","Coronatella rectangula","Badis badis"
"1199","Arcella discoides","Mystus tengara"
"1200","Centropyxis aculeata","Mystus tengara"
"1201","Brachionus calyciflorus","Mystus tengara"
"1202","Brachionus forficula","Mystus tengara"
"1203","Keratella lenzi","Mystus tengara"
"1204","Lecane aculeata","Mystus tengara"
"1205","Lecane bulla","Mystus tengara"
"1206","Asplanchna brightwelli","Mystus tengara"
"1207","Mesocyclops leukarti","Mystus tengara"
"1208","Scapholeberis kingi","Mystus tengara"
"1209","Macrothrix spinosa","Mystus tengara"
"1210","Macrothrix goeldi","Mystus tengara"
"1211","Alona pulchella","Mystus tengara"
"1212","Coronatella rectangula","Mystus tengara"
"1213","Arcella discoides","Mystus vittatus"
"1214","Centropyxis aculeata","Mystus vittatus"
"1215","Brachionus calyciflorus","Mystus vittatus"
"1216","Brachionus forficula","Mystus vittatus"
"1217","Keratella lenzi","Mystus vittatus"
"1218","Lecane aculeata","Mystus vittatus"
"1219","Lecane bulla","Mystus vittatus"
"1220","Asplanchna brightwelli","Mystus vittatus"
"1221","Mesocyclops leukarti","Mystus vittatus"
"1222","Scapholeberis kingi","Mystus vittatus"
"1223","Macrothrix spinosa","Mystus vittatus"
"1224","Macrothrix goeldi","Mystus vittatus"
"1225","Alona pulchella","Mystus vittatus"
"1226","Coronatella rectangula","Mystus vittatus"
"1227","Green Algae","Mystus vittatus"
"1228","Macrobrachium malcolmsonii","Xenentodon cancila"
"1229","Macrobrachium rosenbergii","Xenentodon cancila"
"1230","Macrobrachium rude","Xenentodon cancila"
"1231","Macrobrachium equidens","Xenentodon cancila"
"1232","Diplonychus annulatus","Xenentodon cancila"
"1233","Diplonychus rusticus","Xenentodon cancila"
"1234","Aquarius adelaides","Xenentodon cancila"
"1235","Limnogonus fossarum","Xenentodon cancila"
"1236","Laccotrephes griseus","Xenentodon cancila"
"1237","Laccotrephes ruber","Xenentodon cancila"
"1238","Ranatra elongata","Xenentodon cancila"
"1239","Ranatra filiformis","Xenentodon cancila"
"1240","Ranatra varipes","Xenentodon cancila"
"1241","Anisops campbelli","Xenentodon cancila"
"1242","Hydrovatus confertus","Xenentodon cancila"
"1243","Macrobrachium malcolmsonii","Channa punctata"
"1244","Macrobrachium rosenbergii","Channa punctata"
"1245","Macrobrachium rude","Channa punctata"
"1246","Macrobrachium equidens","Channa punctata"
"1247","Diplonychus annulatus","Channa punctata"
"1248","Diplonychus rusticus","Channa punctata"
"1249","Aquarius adelaides","Channa punctata"
"1250","Limnogonus fossarum","Channa punctata"
"1251","Laccotrephes griseus","Channa punctata"
"1252","Laccotrephes ruber","Channa punctata"
"1253","Ranatra elongata","Channa punctata"
"1254","Ranatra filiformis","Channa punctata"
"1255","Ranatra varipes","Channa punctata"
"1256","Anisops campbelli","Channa punctata"
"1257","Hydrovatus confertus","Channa punctata"
"1258","Pila globosa","Channa punctata"
"1259","Filopaludina bengalensis","Channa punctata"
"1260","Melanoides tuberculata","Channa punctata"
"1261","Tarebia lineata","Channa punctata"
"1262","Bithynia pulchella","Channa punctata"
"1263","Gabbia orcula","Channa punctata"
"1264","Radix rufescens","Channa punctata"
"1265","Racesina luteola","Channa punctata"
"1266","Gyraulus barrackporensis","Channa punctata"
"1267","Gyraulus convexiusculus","Channa punctata"
"1268","Gyraulus euphraticus","Channa punctata"
"1269","Indoplanorbis exustus","Channa punctata"
"1270","Green Algae","Channa punctata"
"1271","Detritus","Channa punctata"
"1272","Herbaceous aquatic plants","Channa punctata"
"1273","Parambassis baculis","Channa punctata"
"1274","Aplocheilus panchax","Channa punctata"
"1275","Netuma thalassina","Channa punctata"
"1276","Badis badis","Channa punctata"
"1277","Mystus tengara","Channa punctata"
"1278","Mystus vittatus","Channa punctata"
"1279","Xenentodon cancila","Channa punctata"
"1280","Channa striata","Channa punctata"
"1281","Channa gachua","Channa punctata"
"1282","Oreochromis niloticus","Channa punctata"
"1283","Puntius vittatus","Channa punctata"
"1284","Rasbora daniconius","Channa punctata"
"1285","Pethia phutunio","Channa punctata"
"1286","Glossogobius giuris","Channa punctata"
"1287","Heteropneustes fossilis","Channa punctata"
"1288","Macrognathus pancalus","Channa punctata"
"1289","Mastacembelus armatus","Channa punctata"
"1290","Notopterus notopterus","Channa punctata"
"1291","Trichogaster lalius","Channa punctata"
"1292","Trichogaster fasciata","Channa punctata"
"1293","Big fish juveniles","Channa punctata"
"1294","Parambassis baculis","Channa striata"
"1295","Aplocheilus panchax","Channa striata"
"1296","Netuma thalassina","Channa striata"
"1297","Badis badis","Channa striata"
"1298","Mystus tengara","Channa striata"
"1299","Mystus vittatus","Channa striata"
"1300","Xenentodon cancila","Channa striata"
"1301","Channa gachua","Channa striata"
"1302","Oreochromis niloticus","Channa striata"
"1303","Puntius vittatus","Channa striata"
"1304","Rasbora daniconius","Channa striata"
"1305","Pethia phutunio","Channa striata"
"1306","Glossogobius giuris","Channa striata"
"1307","Heteropneustes fossilis","Channa striata"
"1308","Macrognathus pancalus","Channa striata"
"1309","Mastacembelus armatus","Channa striata"
"1310","Notopterus notopterus","Channa striata"
"1311","Trichogaster lalius","Channa striata"
"1312","Trichogaster fasciata","Channa striata"
"1313","Macrobrachium malcolmsonii","Channa striata"
"1314","Macrobrachium rosenbergii","Channa striata"
"1315","Macrobrachium rude","Channa striata"
"1316","Macrobrachium equidens","Channa striata"
"1317","Diplonychus annulatus","Channa striata"
"1318","Diplonychus rusticus","Channa striata"
"1319","Aquarius adelaides","Channa striata"
"1320","Limnogonus fossarum","Channa striata"
"1321","Laccotrephes griseus","Channa striata"
"1322","Laccotrephes ruber","Channa striata"
"1323","Ranatra elongata","Channa striata"
"1324","Ranatra filiformis","Channa striata"
"1325","Ranatra varipes","Channa striata"
"1326","Anisops campbelli","Channa striata"
"1327","Hydrovatus confertus","Channa striata"
"1328","Pila globosa","Channa striata"
"1329","Filopaludina bengalensis","Channa striata"
"1330","Melanoides tuberculata","Channa striata"
"1331","Tarebia lineata","Channa striata"
"1332","Bithynia pulchella","Channa striata"
"1333","Gabbia orcula","Channa striata"
"1334","Radix rufescens","Channa striata"
"1335","Racesina luteola","Channa striata"
"1336","Gyraulus barrackporensis","Channa striata"
"1337","Gyraulus convexiusculus","Channa striata"
"1338","Gyraulus euphraticus","Channa striata"
"1339","Indoplanorbis exustus","Channa striata"
"1340","Green Algae","Channa striata"
"1341","Detritus","Channa striata"
"1342","Herbaceous aquatic plants","Channa striata"
"1343","Big fish juveniles","Channa striata"
"1344","Duttaphrynus melanostictus","Channa gachua"
"1345","Duttaphrynus scaber","Channa gachua"
"1346","Fejervarya orissaensis","Channa gachua"
"1347","Minervarya agricola","Channa gachua"
"1348","Minervarya pierrei","Channa gachua"
"1349","Euphlyctis cyanophlyctis","Channa gachua"
"1350","Hoplobatrachus tigerinus","Channa gachua"
"1351","Hoplobatrachus crassus","Channa gachua"
"1352","Uperodon systoma","Channa gachua"
"1353","Polypedates maculatus","Channa gachua"
"1354","Parambassis baculis","Channa gachua"
"1355","Aplocheilus panchax","Channa gachua"
"1356","Badis badis","Channa gachua"
"1357","Puntius vittatus","Channa gachua"
"1358","Rasbora daniconius","Channa gachua"
"1359","Pethia phutunio","Channa gachua"
"1360","Trichogaster lalius","Channa gachua"
"1361","Trichogaster fasciata","Channa gachua"
"1362","Macrobrachium malcolmsonii","Channa gachua"
"1363","Macrobrachium rosenbergii","Channa gachua"
"1364","Macrobrachium rude","Channa gachua"
"1365","Macrobrachium equidens","Channa gachua"
"1366","Diplonychus annulatus","Channa gachua"
"1367","Diplonychus rusticus","Channa gachua"
"1368","Aquarius adelaides","Channa gachua"
"1369","Limnogonus fossarum","Channa gachua"
"1370","Laccotrephes griseus","Channa gachua"
"1371","Laccotrephes ruber","Channa gachua"
"1372","Ranatra elongata","Channa gachua"
"1373","Ranatra filiformis","Channa gachua"
"1374","Ranatra varipes","Channa gachua"
"1375","Anisops campbelli","Channa gachua"
"1376","Hydrovatus confertus","Channa gachua"
"1377","Pila globosa","Channa gachua"
"1378","Filopaludina bengalensis","Channa gachua"
"1379","Melanoides tuberculata","Channa gachua"
"1380","Tarebia lineata","Channa gachua"
"1381","Bithynia pulchella","Channa gachua"
"1382","Gabbia orcula","Channa gachua"
"1383","Radix rufescens","Channa gachua"
"1384","Racesina luteola","Channa gachua"
"1385","Gyraulus barrackporensis","Channa gachua"
"1386","Gyraulus convexiusculus","Channa gachua"
"1387","Gyraulus euphraticus","Channa gachua"
"1388","Indoplanorbis exustus","Channa gachua"
"1389","Green Algae","Channa gachua"
"1390","Detritus","Channa gachua"
"1391","Herbaceous aquatic plants","Channa gachua"
"1392","Big fish juveniles","Channa gachua"
"1393","Arcella discoides","Oreochromis niloticus"
"1394","Centropyxis aculeata","Oreochromis niloticus"
"1395","Brachionus calyciflorus","Oreochromis niloticus"
"1396","Brachionus forficula","Oreochromis niloticus"
"1397","Keratella lenzi","Oreochromis niloticus"
"1398","Lecane aculeata","Oreochromis niloticus"
"1399","Lecane bulla","Oreochromis niloticus"
"1400","Asplanchna brightwelli","Oreochromis niloticus"
"1401","Mesocyclops leukarti","Oreochromis niloticus"
"1402","Scapholeberis kingi","Oreochromis niloticus"
"1403","Macrothrix spinosa","Oreochromis niloticus"
"1404","Macrothrix goeldi","Oreochromis niloticus"
"1405","Alona pulchella","Oreochromis niloticus"
"1406","Coronatella rectangula","Oreochromis niloticus"
"1407","Diplonychus annulatus","Oreochromis niloticus"
"1408","Diplonychus rusticus","Oreochromis niloticus"
"1409","Aquarius adelaides","Oreochromis niloticus"
"1410","Limnogonus fossarum","Oreochromis niloticus"
"1411","Laccotrephes griseus","Oreochromis niloticus"
"1412","Laccotrephes ruber","Oreochromis niloticus"
"1413","Ranatra elongata","Oreochromis niloticus"
"1414","Ranatra filiformis","Oreochromis niloticus"
"1415","Ranatra varipes","Oreochromis niloticus"
"1416","Anisops campbelli","Oreochromis niloticus"
"1417","Hydrovatus confertus","Oreochromis niloticus"
"1418","Green Algae","Oreochromis niloticus"
"1419","Detritus","Oreochromis niloticus"
"1420","Herbaceous aquatic plants","Oreochromis niloticus"
"1421","Diplonychus annulatus","Puntius vittatus"
"1422","Diplonychus rusticus","Puntius vittatus"
"1423","Aquarius adelaides","Puntius vittatus"
"1424","Limnogonus fossarum","Puntius vittatus"
"1425","Laccotrephes griseus","Puntius vittatus"
"1426","Laccotrephes ruber","Puntius vittatus"
"1427","Ranatra elongata","Puntius vittatus"
"1428","Ranatra filiformis","Puntius vittatus"
"1429","Ranatra varipes","Puntius vittatus"
"1430","Anisops campbelli","Puntius vittatus"
"1431","Hydrovatus confertus","Puntius vittatus"
"1432","Macrobrachium malcolmsonii","Puntius vittatus"
"1433","Macrobrachium rosenbergii","Puntius vittatus"
"1434","Macrobrachium rude","Puntius vittatus"
"1435","Macrobrachium equidens","Puntius vittatus"
"1436","Diplonychus annulatus","Rasbora daniconius"
"1437","Diplonychus rusticus","Rasbora daniconius"
"1438","Aquarius adelaides","Rasbora daniconius"
"1439","Limnogonus fossarum","Rasbora daniconius"
"1440","Laccotrephes griseus","Rasbora daniconius"
"1441","Laccotrephes ruber","Rasbora daniconius"
"1442","Ranatra elongata","Rasbora daniconius"
"1443","Ranatra filiformis","Rasbora daniconius"
"1444","Ranatra varipes","Rasbora daniconius"
"1445","Anisops campbelli","Rasbora daniconius"
"1446","Hydrovatus confertus","Rasbora daniconius"
"1447","Mosquito larvae","Rasbora daniconius"
"1448","Green Algae","Rasbora daniconius"
"1449","Mesocyclops leukarti","Rasbora daniconius"
"1450","Scapholeberis kingi","Rasbora daniconius"
"1451","Odonata sp.","Rasbora daniconius"
"1452","Detritus","Rasbora daniconius"
"1453","Herbaceous aquatic plants","Rasbora daniconius"
"1454","Diplonychus annulatus","Pethia phutunio"
"1455","Diplonychus rusticus","Pethia phutunio"
"1456","Aquarius adelaides","Pethia phutunio"
"1457","Limnogonus fossarum","Pethia phutunio"
"1458","Laccotrephes griseus","Pethia phutunio"
"1459","Laccotrephes ruber","Pethia phutunio"
"1460","Ranatra elongata","Pethia phutunio"
"1461","Ranatra filiformis","Pethia phutunio"
"1462","Ranatra varipes","Pethia phutunio"
"1463","Anisops campbelli","Pethia phutunio"
"1464","Hydrovatus confertus","Pethia phutunio"
"1465","Macrobrachium malcolmsonii","Pethia phutunio"
"1466","Macrobrachium rosenbergii","Pethia phutunio"
"1467","Macrobrachium rude","Pethia phutunio"
"1468","Macrobrachium equidens","Pethia phutunio"
"1469","Arcella discoides","Pethia phutunio"
"1470","Centropyxis aculeata","Pethia phutunio"
"1471","Brachionus calyciflorus","Pethia phutunio"
"1472","Brachionus forficula","Pethia phutunio"
"1473","Keratella lenzi","Pethia phutunio"
"1474","Lecane aculeata","Pethia phutunio"
"1475","Lecane bulla","Pethia phutunio"
"1476","Asplanchna brightwelli","Pethia phutunio"
"1477","Mesocyclops leukarti","Pethia phutunio"
"1478","Scapholeberis kingi","Pethia phutunio"
"1479","Macrothrix spinosa","Pethia phutunio"
"1480","Macrothrix goeldi","Pethia phutunio"
"1481","Alona pulchella","Pethia phutunio"
"1482","Coronatella rectangula","Pethia phutunio"
"1483","Parambassis baculis","Glossogobius giuris"
"1484","Aplocheilus panchax","Glossogobius giuris"
"1485","Badis badis","Glossogobius giuris"
"1486","Puntius vittatus","Glossogobius giuris"
"1487","Rasbora daniconius","Glossogobius giuris"
"1488","Pethia phutunio","Glossogobius giuris"
"1489","Trichogaster lalius","Glossogobius giuris"
"1490","Trichogaster fasciata","Glossogobius giuris"
"1491","Diplonychus annulatus","Glossogobius giuris"
"1492","Diplonychus rusticus","Glossogobius giuris"
"1493","Aquarius adelaides","Glossogobius giuris"
"1494","Limnogonus fossarum","Glossogobius giuris"
"1495","Laccotrephes griseus","Glossogobius giuris"
"1496","Laccotrephes ruber","Glossogobius giuris"
"1497","Ranatra elongata","Glossogobius giuris"
"1498","Ranatra filiformis","Glossogobius giuris"
"1499","Ranatra varipes","Glossogobius giuris"
"1500","Anisops campbelli","Glossogobius giuris"
"1501","Hydrovatus confertus","Glossogobius giuris"
"1502","Pila globosa","Glossogobius giuris"
"1503","Filopaludina bengalensis","Glossogobius giuris"
"1504","Melanoides tuberculata","Glossogobius giuris"
"1505","Tarebia lineata","Glossogobius giuris"
"1506","Bithynia pulchella","Glossogobius giuris"
"1507","Gabbia orcula","Glossogobius giuris"
"1508","Radix rufescens","Glossogobius giuris"
"1509","Racesina luteola","Glossogobius giuris"
"1510","Gyraulus barrackporensis","Glossogobius giuris"
"1511","Gyraulus convexiusculus","Glossogobius giuris"
"1512","Gyraulus euphraticus","Glossogobius giuris"
"1513","Indoplanorbis exustus","Glossogobius giuris"
"1514","Macrobrachium malcolmsonii","Glossogobius giuris"
"1515","Macrobrachium rosenbergii","Glossogobius giuris"
"1516","Macrobrachium rude","Glossogobius giuris"
"1517","Macrobrachium equidens","Glossogobius giuris"
"1518","Herbaceous aquatic plants","Glossogobius giuris"
"1520","Green Algae","Glossogobius giuris"
"1521","Big fish juveniles","Glossogobius giuris"
"1522","Arcella discoides","Heteropneustes fossilis"
"1523","Centropyxis aculeata","Heteropneustes fossilis"
"1524","Brachionus calyciflorus","Heteropneustes fossilis"
"1525","Brachionus forficula","Heteropneustes fossilis"
"1526","Keratella lenzi","Heteropneustes fossilis"
"1527","Lecane aculeata","Heteropneustes fossilis"
"1528","Lecane bulla","Heteropneustes fossilis"
"1529","Asplanchna brightwelli","Heteropneustes fossilis"
"1530","Mesocyclops leukarti","Heteropneustes fossilis"
"1531","Scapholeberis kingi","Heteropneustes fossilis"
"1532","Macrothrix spinosa","Heteropneustes fossilis"
"1533","Macrothrix goeldi","Heteropneustes fossilis"
"1534","Alona pulchella","Heteropneustes fossilis"
"1535","Coronatella rectangula","Heteropneustes fossilis"
"1536","Macrobrachium malcolmsonii","Heteropneustes fossilis"
"1537","Macrobrachium rosenbergii","Heteropneustes fossilis"
"1538","Macrobrachium rude","Heteropneustes fossilis"
"1539","Macrobrachium equidens","Heteropneustes fossilis"
"1540","Detritus","Heteropneustes fossilis"
"1541","Herbaceous aquatic plants","Heteropneustes fossilis"
"1542","Arcella discoides","Macrognathus pancalus"
"1543","Centropyxis aculeata","Macrognathus pancalus"
"1544","Brachionus calyciflorus","Macrognathus pancalus"
"1545","Brachionus forficula","Macrognathus pancalus"
"1546","Keratella lenzi","Macrognathus pancalus"
"1547","Lecane aculeata","Macrognathus pancalus"
"1548","Lecane bulla","Macrognathus pancalus"
"1549","Asplanchna brightwelli","Macrognathus pancalus"
"1550","Mesocyclops leukarti","Macrognathus pancalus"
"1551","Scapholeberis kingi","Macrognathus pancalus"
"1552","Macrothrix spinosa","Macrognathus pancalus"
"1553","Macrothrix goeldi","Macrognathus pancalus"
"1554","Alona pulchella","Macrognathus pancalus"
"1555","Coronatella rectangula","Macrognathus pancalus"
"1556","Pila globosa","Macrognathus pancalus"
"1557","Filopaludina bengalensis","Macrognathus pancalus"
"1558","Melanoides tuberculata","Macrognathus pancalus"
"1559","Tarebia lineata","Macrognathus pancalus"
"1560","Bithynia pulchella","Macrognathus pancalus"
"1561","Gabbia orcula","Macrognathus pancalus"
"1562","Radix rufescens","Macrognathus pancalus"
"1563","Racesina luteola","Macrognathus pancalus"
"1564","Gyraulus barrackporensis","Macrognathus pancalus"
"1565","Gyraulus convexiusculus","Macrognathus pancalus"
"1566","Gyraulus euphraticus","Macrognathus pancalus"
"1567","Indoplanorbis exustus","Macrognathus pancalus"
"1568","Diplonychus annulatus","Macrognathus pancalus"
"1569","Diplonychus rusticus","Macrognathus pancalus"
"1570","Aquarius adelaides","Macrognathus pancalus"
"1571","Limnogonus fossarum","Macrognathus pancalus"
"1572","Laccotrephes griseus","Macrognathus pancalus"
"1573","Laccotrephes ruber","Macrognathus pancalus"
"1574","Ranatra elongata","Macrognathus pancalus"
"1575","Ranatra filiformis","Macrognathus pancalus"
"1576","Ranatra varipes","Macrognathus pancalus"
"1577","Anisops campbelli","Macrognathus pancalus"
"1578","Hydrovatus confertus","Macrognathus pancalus"
"1579","Herbaceous aquatic plants","Macrognathus pancalus"
"1580","Parambassis baculis","Macrognathus pancalus"
"1581","Aplocheilus panchax","Macrognathus pancalus"
"1582","Badis badis","Macrognathus pancalus"
"1583","Puntius vittatus","Macrognathus pancalus"
"1584","Rasbora daniconius","Macrognathus pancalus"
"1585","Pethia phutunio","Macrognathus pancalus"
"1586","Trichogaster lalius","Macrognathus pancalus"
"1587","Trichogaster fasciata","Macrognathus pancalus"
"1588","Big fish juveniles","Macrognathus pancalus"
"1589","Macrobrachium malcolmsonii","Mastacembelus armatus"
"1590","Macrobrachium rosenbergii","Mastacembelus armatus"
"1591","Macrobrachium rude","Mastacembelus armatus"
"1592","Macrobrachium equidens","Mastacembelus armatus"
"1593","Parambassis baculis","Mastacembelus armatus"
"1594","Aplocheilus panchax","Mastacembelus armatus"
"1595","Badis badis","Mastacembelus armatus"
"1596","Puntius vittatus","Mastacembelus armatus"
"1597","Rasbora daniconius","Mastacembelus armatus"
"1598","Pethia phutunio","Mastacembelus armatus"
"1599","Trichogaster lalius","Mastacembelus armatus"
"1600","Trichogaster fasciata","Mastacembelus armatus"
"1601","Diplonychus annulatus","Mastacembelus armatus"
"1602","Diplonychus rusticus","Mastacembelus armatus"
"1603","Aquarius adelaides","Mastacembelus armatus"
"1604","Limnogonus fossarum","Mastacembelus armatus"
"1605","Laccotrephes griseus","Mastacembelus armatus"
"1606","Laccotrephes ruber","Mastacembelus armatus"
"1607","Ranatra elongata","Mastacembelus armatus"
"1608","Ranatra filiformis","Mastacembelus armatus"
"1609","Ranatra varipes","Mastacembelus armatus"
"1610","Anisops campbelli","Mastacembelus armatus"
"1611","Hydrovatus confertus","Mastacembelus armatus"
"1612","Big fish juveniles","Mastacembelus armatus"
"1613","Arcella discoides","Notopterus notopterus"
"1614","Centropyxis aculeata","Notopterus notopterus"
"1615","Brachionus calyciflorus","Notopterus notopterus"
"1616","Brachionus forficula","Notopterus notopterus"
"1617","Keratella lenzi","Notopterus notopterus"
"1618","Lecane aculeata","Notopterus notopterus"
"1619","Lecane bulla","Notopterus notopterus"
"1620","Asplanchna brightwelli","Notopterus notopterus"
"1621","Mesocyclops leukarti","Notopterus notopterus"
"1622","Scapholeberis kingi","Notopterus notopterus"
"1623","Macrothrix spinosa","Notopterus notopterus"
"1624","Macrothrix goeldi","Notopterus notopterus"
"1625","Alona pulchella","Notopterus notopterus"
"1626","Coronatella rectangula","Notopterus notopterus"
"1627","Macrobrachium malcolmsonii","Notopterus notopterus"
"1628","Macrobrachium rosenbergii","Notopterus notopterus"
"1629","Macrobrachium rude","Notopterus notopterus"
"1630","Macrobrachium equidens","Notopterus notopterus"
"1631","Pila globosa","Notopterus notopterus"
"1632","Filopaludina bengalensis","Notopterus notopterus"
"1633","Melanoides tuberculata","Notopterus notopterus"
"1634","Tarebia lineata","Notopterus notopterus"
"1635","Bithynia pulchella","Notopterus notopterus"
"1636","Gabbia orcula","Notopterus notopterus"
"1637","Radix rufescens","Notopterus notopterus"
"1638","Racesina luteola","Notopterus notopterus"
"1639","Gyraulus barrackporensis","Notopterus notopterus"
"1640","Gyraulus convexiusculus","Notopterus notopterus"
"1641","Gyraulus euphraticus","Notopterus notopterus"
"1642","Aplocheilus panchax","Notopterus notopterus"
"1643","Badis badis","Notopterus notopterus"
"1644","Puntius vittatus","Notopterus notopterus"
"1645","Rasbora daniconius","Notopterus notopterus"
"1646","Pethia phutunio","Notopterus notopterus"
"1647","Trichogaster lalius","Notopterus notopterus"
"1648","Trichogaster fasciata","Notopterus notopterus"
"1649","Big fish juveniles","Notopterus notopterus"
"1650","Diplonychus annulatus","Notopterus notopterus"
"1651","Diplonychus rusticus","Notopterus notopterus"
"1652","Aquarius adelaides","Notopterus notopterus"
"1653","Limnogonus fossarum","Notopterus notopterus"
"1654","Laccotrephes griseus","Notopterus notopterus"
"1655","Laccotrephes ruber","Notopterus notopterus"
"1656","Ranatra elongata","Notopterus notopterus"
"1657","Ranatra filiformis","Notopterus notopterus"
"1658","Ranatra varipes","Notopterus notopterus"
"1659","Anisops campbelli","Notopterus notopterus"
"1660","Hydrovatus confertus","Notopterus notopterus"
"1661","Detritus","Notopterus notopterus"
"1662","Green Algae","Trichogaster lalius"
"1663","Arcella discoides","Trichogaster lalius"
"1664","Centropyxis aculeata","Trichogaster lalius"
"1665","Brachionus calyciflorus","Trichogaster lalius"
"1666","Brachionus forficula","Trichogaster lalius"
"1667","Keratella lenzi","Trichogaster lalius"
"1668","Lecane aculeata","Trichogaster lalius"
"1669","Lecane bulla","Trichogaster lalius"
"1670","Asplanchna brightwelli","Trichogaster lalius"
"1671","Mesocyclops leukarti","Trichogaster lalius"
"1672","Scapholeberis kingi","Trichogaster lalius"
"1673","Macrothrix spinosa","Trichogaster lalius"
"1674","Macrothrix goeldi","Trichogaster lalius"
"1675","Alona pulchella","Trichogaster lalius"
"1676","Coronatella rectangula","Trichogaster lalius"
"1677","Green Algae","Trichogaster fasciata"
"1678","Arcella discoides","Trichogaster fasciata"
"1679","Centropyxis aculeata","Trichogaster fasciata"
"1680","Brachionus calyciflorus","Trichogaster fasciata"
"1681","Brachionus forficula","Trichogaster fasciata"
"1682","Keratella lenzi","Trichogaster fasciata"
"1683","Lecane aculeata","Trichogaster fasciata"
"1684","Lecane bulla","Trichogaster fasciata"
"1685","Asplanchna brightwelli","Trichogaster fasciata"
"1686","Mesocyclops leukarti","Trichogaster fasciata"
"1687","Scapholeberis kingi","Trichogaster fasciata"
"1688","Macrothrix spinosa","Trichogaster fasciata"
"1689","Macrothrix goeldi","Trichogaster fasciata"
"1690","Alona pulchella","Trichogaster fasciata"
"1691","Coronatella rectangula","Trichogaster fasciata"
"1692","Diplonychus annulatus","Trichogaster fasciata"
"1693","Diplonychus rusticus","Trichogaster fasciata"
"1694","Aquarius adelaides","Trichogaster fasciata"
"1695","Limnogonus fossarum","Trichogaster fasciata"
"1696","Laccotrephes griseus","Trichogaster fasciata"
"1697","Laccotrephes ruber","Trichogaster fasciata"
"1698","Ranatra elongata","Trichogaster fasciata"
"1699","Ranatra filiformis","Trichogaster fasciata"
