"","PREY_sp","PREDATOR_sp"
"1136","Aquarius adelaides","Nycticorax nycticorax"
"1137","Limnogonus fossarum","Nycticorax nycticorax"
"1138","Laccotrephes griseus","Nycticorax nycticorax"
"1139","Laccotrephes ruber","Nycticorax nycticorax"
"1140","Ranatra elongata","Nycticorax nycticorax"
"1141","Ranatra filiformis","Nycticorax nycticorax"
"1142","Ranatra varipes","Nycticorax nycticorax"
"1143","Anisops campbelli","Nycticorax nycticorax"
"1144","Hydrovatus confertus","Nycticorax nycticorax"
"1145","Big fish juveniles","Nycticorax nycticorax"
"1146","Pila globosa","Plegadis falcinellus"
"1147","Filopaludina bengalensis","Plegadis falcinellus"
"1148","Melanoides tuberculata","Plegadis falcinellus"
"1149","Tarebia lineata","Plegadis falcinellus"
"1150","Bithynia pulchella","Plegadis falcinellus"
"1151","Gabbia orcula","Plegadis falcinellus"
"1152","Radix rufescens","Plegadis falcinellus"
"1153","Racesina luteola","Plegadis falcinellus"
"1154","Gyraulus barrackporensis","Plegadis falcinellus"
"1155","Gyraulus convexiusculus","Plegadis falcinellus"
"1156","Gyraulus euphraticus","Plegadis falcinellus"
"1157","Indoplanorbis exustus","Plegadis falcinellus"
"1170","Parambassis baculis","Plegadis falcinellus"
"1171","Aplocheilus panchax","Plegadis falcinellus"
"1172","Badis badis","Plegadis falcinellus"
"1173","Puntius vittatus","Plegadis falcinellus"
"1174","Rasbora daniconius","Plegadis falcinellus"
"1175","Pethia phutunio","Plegadis falcinellus"
"1176","Trichogaster lalius","Plegadis falcinellus"
"1177","Trichogaster fasciata","Plegadis falcinellus"
"1178","Big fish juveniles","Plegadis falcinellus"
"1179","Duttaphrynus melanostictus","Plegadis falcinellus"
"1180","Minervarya agricola","Plegadis falcinellus"
"1181","Euphlyctis cyanophlyctis","Plegadis falcinellus"
"1182","Hoplobatrachus tigerinus","Plegadis falcinellus"
"1183","Microhyla mymensinghensis","Plegadis falcinellus"
"1184","Polypedates maculatus","Plegadis falcinellus"
"1186","Enhydris enhydris","Plegadis falcinellus"
"1187","Fowlea piscator","Plegadis falcinellus"
"1188","Parambassis baculis","Threskiornis melanocephalus"
"1189","Aplocheilus panchax","Threskiornis melanocephalus"
"1190","Badis badis","Threskiornis melanocephalus"
"1191","Puntius vittatus","Threskiornis melanocephalus"
"1192","Rasbora daniconius","Threskiornis melanocephalus"
"1193","Pethia phutunio","Threskiornis melanocephalus"
"1194","Trichogaster lalius","Threskiornis melanocephalus"
"1195","Minervarya agricola","Threskiornis melanocephalus"
"1196","Euphlyctis cyanophlyctis","Threskiornis melanocephalus"
"1197","Hoplobatrachus tigerinus","Threskiornis melanocephalus"
"1198","Microhyla mymensinghensis","Threskiornis melanocephalus"
"1199","Polypedates maculatus","Threskiornis melanocephalus"
"1200","Diplonychus annulatus","Threskiornis melanocephalus"
"1201","Diplonychus rusticus","Threskiornis melanocephalus"
"1202","Aquarius adelaides","Threskiornis melanocephalus"
"1203","Limnogonus fossarum","Threskiornis melanocephalus"
"1204","Laccotrephes griseus","Threskiornis melanocephalus"
"1205","Laccotrephes ruber","Threskiornis melanocephalus"
"1206","Ranatra elongata","Threskiornis melanocephalus"
"1207","Ranatra filiformis","Threskiornis melanocephalus"
"1208","Ranatra varipes","Threskiornis melanocephalus"
"1209","Anisops campbelli","Threskiornis melanocephalus"
"1210","Hydrovatus confertus","Threskiornis melanocephalus"
"1211","Pila globosa","Threskiornis melanocephalus"
"1212","Filopaludina bengalensis","Threskiornis melanocephalus"
"1213","Melanoides tuberculata","Threskiornis melanocephalus"
"1214","Tarebia lineata","Threskiornis melanocephalus"
"1215","Bithynia pulchella","Threskiornis melanocephalus"
"1216","Gabbia orcula","Threskiornis melanocephalus"
"1217","Radix rufescens","Threskiornis melanocephalus"
"1218","Racesina luteola","Threskiornis melanocephalus"
"1219","Gyraulus barrackporensis","Threskiornis melanocephalus"
"1220","Gyraulus convexiusculus","Threskiornis melanocephalus"
"1221","Gyraulus euphraticus","Threskiornis melanocephalus"
"1222","Indoplanorbis exustus","Threskiornis melanocephalus"
"1223","Big fish juveniles","Threskiornis melanocephalus"
"1224","Parambassis baculis","Haliaeetus leucogaster"
"1225","Aplocheilus panchax","Haliaeetus leucogaster"
"1226","Netuma thalassina","Haliaeetus leucogaster"
"1227","Badis badis","Haliaeetus leucogaster"
"1228","Mystus tengara","Haliaeetus leucogaster"
"1229","Mystus vittatus","Haliaeetus leucogaster"
"1230","Xenentodon cancila","Haliaeetus leucogaster"
"1231","Channa punctata","Haliaeetus leucogaster"
"1232","Channa striata","Haliaeetus leucogaster"
"1233","Channa gachua","Haliaeetus leucogaster"
"1234","Oreochromis niloticus","Haliaeetus leucogaster"
"1235","Puntius vittatus","Haliaeetus leucogaster"
"1236","Rasbora daniconius","Haliaeetus leucogaster"
"1237","Pethia phutunio","Haliaeetus leucogaster"
"1238","Glossogobius giuris","Haliaeetus leucogaster"
"1239","Heteropneustes fossilis","Haliaeetus leucogaster"
"1240","Macrognathus pancalus","Haliaeetus leucogaster"
"1241","Mastacembelus armatus","Haliaeetus leucogaster"
"1242","Notopterus notopterus","Haliaeetus leucogaster"
"1243","Trichogaster lalius","Haliaeetus leucogaster"
"1244","Trichogaster fasciata","Haliaeetus leucogaster"
"1245","Enhydris enhydris","Haliaeetus leucogaster"
"1246","Fowlea piscator","Haliaeetus leucogaster"
"1247","Naja naja","Haliaeetus leucogaster"
"1248","Big fish juveniles","Haliaeetus leucogaster"
"1249","Enhydris enhydris","Spilornis cheela"
"1250","Fowlea piscator","Spilornis cheela"
"1251","Naja naja","Spilornis cheela"
"1252","Duttaphrynus melanostictus","Circus aeruginosus"
"1253","Minervarya agricola","Circus aeruginosus"
"1254","Euphlyctis cyanophlyctis","Circus aeruginosus"
"1255","Hoplobatrachus tigerinus","Circus aeruginosus"
"1256","Microhyla mymensinghensis","Circus aeruginosus"
"1257","Polypedates maculatus","Circus aeruginosus"
"1258","Mastacembelus armatus","Circus aeruginosus"
"1259","Notopterus notopterus","Circus aeruginosus"
"1260","Carp sp.","Circus aeruginosus"
"1261","Parambassis baculis","Alcedo atthis"
"1262","Aplocheilus panchax","Alcedo atthis"
"1263","Badis badis","Alcedo atthis"
"1264","Puntius vittatus","Alcedo atthis"
"1265","Rasbora daniconius","Alcedo atthis"
"1266","Pethia phutunio","Alcedo atthis"
"1267","Trichogaster lalius","Alcedo atthis"
"1268","Trichogaster fasciata","Alcedo atthis"
"1269","Tadploes","Alcedo atthis"
"1270","Minervarya agricola","Alcedo atthis"
"1271","Microhyla mymensinghensis","Alcedo atthis"
"1272","Polypedates maculatus","Alcedo atthis"
"1273","Diplonychus annulatus","Alcedo atthis"
"1274","Diplonychus rusticus","Alcedo atthis"
"1275","Aquarius adelaides","Alcedo atthis"
"1276","Limnogonus fossarum","Alcedo atthis"
"1277","Laccotrephes griseus","Alcedo atthis"
"1278","Laccotrephes ruber","Alcedo atthis"
"1279","Ranatra elongata","Alcedo atthis"
"1280","Ranatra filiformis","Alcedo atthis"
"1281","Ranatra varipes","Alcedo atthis"
"1282","Anisops campbelli","Alcedo atthis"
"1283","Hydrovatus confertus","Alcedo atthis"
"1284","Big fish juveniles","Alcedo atthis"
"1285","Parambassis baculis","Halcyon smyrnensis"
"1286","Aplocheilus panchax","Halcyon smyrnensis"
"1287","Badis badis","Halcyon smyrnensis"
"1288","Puntius vittatus","Halcyon smyrnensis"
"1289","Rasbora daniconius","Halcyon smyrnensis"
"1290","Pethia phutunio","Halcyon smyrnensis"
"1291","Trichogaster lalius","Halcyon smyrnensis"
"1292","Trichogaster fasciata","Halcyon smyrnensis"
"1293","Tadploes","Halcyon smyrnensis"
"1294","Minervarya agricola","Halcyon smyrnensis"
"1295","Microhyla mymensinghensis","Halcyon smyrnensis"
"1296","Polypedates maculatus","Halcyon smyrnensis"
"1297","Diplonychus annulatus","Halcyon smyrnensis"
"1298","Diplonychus rusticus","Halcyon smyrnensis"
"1299","Aquarius adelaides","Halcyon smyrnensis"
"1300","Limnogonus fossarum","Halcyon smyrnensis"
"1301","Laccotrephes griseus","Halcyon smyrnensis"
"1302","Laccotrephes ruber","Halcyon smyrnensis"
"1303","Ranatra elongata","Halcyon smyrnensis"
"1304","Ranatra filiformis","Halcyon smyrnensis"
"1305","Ranatra varipes","Halcyon smyrnensis"
"1306","Anisops campbelli","Halcyon smyrnensis"
"1307","Hydrovatus confertus","Halcyon smyrnensis"
"1308","Big fish juveniles","Halcyon smyrnensis"
"1309","Parambassis baculis","Ceryle rudis"
"1310","Aplocheilus panchax","Ceryle rudis"
"1311","Badis badis","Ceryle rudis"
"1312","Puntius vittatus","Ceryle rudis"
"1313","Rasbora daniconius","Ceryle rudis"
"1314","Pethia phutunio","Ceryle rudis"
"1315","Trichogaster lalius","Ceryle rudis"
"1316","Trichogaster fasciata","Ceryle rudis"
"1317","Tadploes","Ceryle rudis"
"1318","Minervarya agricola","Ceryle rudis"
"1319","Microhyla mymensinghensis","Ceryle rudis"
"1320","Polypedates maculatus","Ceryle rudis"
"1321","Diplonychus annulatus","Ceryle rudis"
"1322","Diplonychus rusticus","Ceryle rudis"
"1323","Aquarius adelaides","Ceryle rudis"
"1324","Limnogonus fossarum","Ceryle rudis"
"1325","Laccotrephes griseus","Ceryle rudis"
"1326","Laccotrephes ruber","Ceryle rudis"
"1327","Ranatra elongata","Ceryle rudis"
"1328","Ranatra filiformis","Ceryle rudis"
"1329","Ranatra varipes","Ceryle rudis"
"1330","Anisops campbelli","Ceryle rudis"
"1331","Hydrovatus confertus","Ceryle rudis"
"1332","Big fish juveniles","Ceryle rudis"
"1333","Odonata sp.","Merops orientalis"
"1334","Odonata sp.","Merops philippinus"
"1335","Odonata sp.","Coracias benghalensis"
"1336","Duttaphrynus melanostictus","Coracias benghalensis"
"1337","Minervarya agricola","Coracias benghalensis"
"1338","Euphlyctis cyanophlyctis","Coracias benghalensis"
"1339","Hoplobatrachus tigerinus","Coracias benghalensis"
"1340","Microhyla mymensinghensis","Coracias benghalensis"
"1341","Polypedates maculatus","Coracias benghalensis"
"1342","Enhydris enhydris","Coracias benghalensis"
"1343","Fowlea piscator","Coracias benghalensis"
"1344","Odonata sp.","Oriolus kundoo"
"1345","Odonata sp.","Oriolus xanthornus"
"1346","Odonata sp.","Dicrurus caerulescens"
"1347","Diplonychus annulatus","Hirundo rustica"
"1348","Diplonychus rusticus","Hirundo rustica"
"1349","Aquarius adelaides","Hirundo rustica"
"1350","Limnogonus fossarum","Hirundo rustica"
"1351","Laccotrephes griseus","Hirundo rustica"
"1352","Laccotrephes ruber","Hirundo rustica"
"1353","Ranatra elongata","Hirundo rustica"
"1354","Ranatra filiformis","Hirundo rustica"
"1355","Ranatra varipes","Hirundo rustica"
"1356","Anisops campbelli","Hirundo rustica"
"1357","Hydrovatus confertus","Hirundo rustica"
"1358","Duttaphrynus melanostictus","Acridotheres ginginianus"
"1359","Minervarya agricola","Acridotheres ginginianus"
"1360","Euphlyctis cyanophlyctis","Acridotheres ginginianus"
"1361","Hoplobatrachus tigerinus","Acridotheres ginginianus"
"1362","Microhyla mymensinghensis","Acridotheres ginginianus"
"1363","Polypedates maculatus","Acridotheres ginginianus"
"1364","Diplonychus annulatus","Motacilla citreola"
"1365","Diplonychus rusticus","Motacilla citreola"
"1366","Aquarius adelaides","Motacilla citreola"
"1367","Limnogonus fossarum","Motacilla citreola"
"1368","Laccotrephes griseus","Motacilla citreola"
"1369","Laccotrephes ruber","Motacilla citreola"
"1370","Ranatra elongata","Motacilla citreola"
"1371","Ranatra filiformis","Motacilla citreola"
"1372","Ranatra varipes","Motacilla citreola"
"1373","Anisops campbelli","Motacilla citreola"
"1374","Hydrovatus confertus","Motacilla citreola"
"1386","Diplonychus annulatus","Motacilla tschutschensis"
"1387","Diplonychus rusticus","Motacilla tschutschensis"
"1388","Aquarius adelaides","Motacilla tschutschensis"
"1389","Limnogonus fossarum","Motacilla tschutschensis"
"1390","Laccotrephes griseus","Motacilla tschutschensis"
"1391","Laccotrephes ruber","Motacilla tschutschensis"
"1392","Ranatra elongata","Motacilla tschutschensis"
"1393","Ranatra filiformis","Motacilla tschutschensis"
"1394","Ranatra varipes","Motacilla tschutschensis"
"1395","Anisops campbelli","Motacilla tschutschensis"
"1396","Hydrovatus confertus","Motacilla tschutschensis"
"1397","Diplonychus annulatus","Motacilla alba"
"1398","Diplonychus rusticus","Motacilla alba"
"1399","Aquarius adelaides","Motacilla alba"
"1400","Limnogonus fossarum","Motacilla alba"
"1401","Laccotrephes griseus","Motacilla alba"
"1402","Laccotrephes ruber","Motacilla alba"
"1403","Ranatra elongata","Motacilla alba"
"1404","Ranatra filiformis","Motacilla alba"
"1405","Ranatra varipes","Motacilla alba"
"1406","Anisops campbelli","Motacilla alba"
"1407","Hydrovatus confertus","Motacilla alba"
"1408","Odonata sp.","Motacilla alba"
"1409","Diplonychus annulatus","Duttaphrynus melanostictus"
"1410","Diplonychus rusticus","Duttaphrynus melanostictus"
"1411","Aquarius adelaides","Duttaphrynus melanostictus"
"1412","Limnogonus fossarum","Duttaphrynus melanostictus"
"1413","Laccotrephes griseus","Duttaphrynus melanostictus"
"1414","Laccotrephes ruber","Duttaphrynus melanostictus"
"1415","Ranatra elongata","Duttaphrynus melanostictus"
"1416","Ranatra filiformis","Duttaphrynus melanostictus"
"1417","Ranatra varipes","Duttaphrynus melanostictus"
"1418","Anisops campbelli","Duttaphrynus melanostictus"
"1419","Hydrovatus confertus","Duttaphrynus melanostictus"
"1420","Pila globosa","Duttaphrynus melanostictus"
"1421","Filopaludina bengalensis","Duttaphrynus melanostictus"
"1422","Melanoides tuberculata","Duttaphrynus melanostictus"
"1423","Tarebia lineata","Duttaphrynus melanostictus"
"1424","Bithynia pulchella","Duttaphrynus melanostictus"
"1425","Gabbia orcula","Duttaphrynus melanostictus"
"1426","Radix rufescens","Duttaphrynus melanostictus"
"1427","Racesina luteola","Duttaphrynus melanostictus"
"1428","Gyraulus barrackporensis","Duttaphrynus melanostictus"
"1429","Gyraulus convexiusculus","Duttaphrynus melanostictus"
"1430","Gyraulus euphraticus","Duttaphrynus melanostictus"
"1431","Indoplanorbis exustus","Duttaphrynus melanostictus"
"1432","Diplonychus annulatus","Minervarya agricola"
"1433","Diplonychus rusticus","Minervarya agricola"
"1434","Aquarius adelaides","Minervarya agricola"
"1435","Limnogonus fossarum","Minervarya agricola"
"1436","Laccotrephes griseus","Minervarya agricola"
"1437","Laccotrephes ruber","Minervarya agricola"
"1438","Ranatra elongata","Minervarya agricola"
"1439","Ranatra filiformis","Minervarya agricola"
"1440","Ranatra varipes","Minervarya agricola"
"1441","Anisops campbelli","Minervarya agricola"
"1442","Hydrovatus confertus","Minervarya agricola"
"1443","Pila globosa","Minervarya agricola"
"1444","Filopaludina bengalensis","Minervarya agricola"
"1445","Melanoides tuberculata","Minervarya agricola"
"1446","Tarebia lineata","Minervarya agricola"
"1447","Bithynia pulchella","Minervarya agricola"
"1448","Gabbia orcula","Minervarya agricola"
"1449","Radix rufescens","Minervarya agricola"
"1450","Racesina luteola","Minervarya agricola"
"1451","Gyraulus barrackporensis","Minervarya agricola"
"1452","Gyraulus convexiusculus","Minervarya agricola"
"1453","Gyraulus euphraticus","Minervarya agricola"
"1454","Indoplanorbis exustus","Minervarya agricola"
"1455","Diplonychus annulatus","Euphlyctis cyanophlyctis"
"1456","Diplonychus rusticus","Euphlyctis cyanophlyctis"
"1457","Aquarius adelaides","Euphlyctis cyanophlyctis"
"1458","Limnogonus fossarum","Euphlyctis cyanophlyctis"
"1459","Laccotrephes griseus","Euphlyctis cyanophlyctis"
"1460","Laccotrephes ruber","Euphlyctis cyanophlyctis"
"1461","Ranatra elongata","Euphlyctis cyanophlyctis"
"1462","Ranatra filiformis","Euphlyctis cyanophlyctis"
"1463","Ranatra varipes","Euphlyctis cyanophlyctis"
"1464","Anisops campbelli","Euphlyctis cyanophlyctis"
"1465","Hydrovatus confertus","Euphlyctis cyanophlyctis"
"1466","Diplonychus annulatus","Hoplobatrachus tigerinus"
"1467","Diplonychus rusticus","Hoplobatrachus tigerinus"
"1468","Aquarius adelaides","Hoplobatrachus tigerinus"
"1469","Limnogonus fossarum","Hoplobatrachus tigerinus"
"1470","Laccotrephes griseus","Hoplobatrachus tigerinus"
"1471","Laccotrephes ruber","Hoplobatrachus tigerinus"
"1472","Ranatra elongata","Hoplobatrachus tigerinus"
"1473","Ranatra filiformis","Hoplobatrachus tigerinus"
"1474","Ranatra varipes","Hoplobatrachus tigerinus"
"1475","Anisops campbelli","Hoplobatrachus tigerinus"
"1476","Hydrovatus confertus","Hoplobatrachus tigerinus"
"1477","Duttaphrynus melanostictus","Hoplobatrachus tigerinus"
"1478","Minervarya agricola","Hoplobatrachus tigerinus"
"1479","Euphlyctis cyanophlyctis","Hoplobatrachus tigerinus"
"1480","Microhyla mymensinghensis","Hoplobatrachus tigerinus"
"1481","Polypedates maculatus","Hoplobatrachus tigerinus"
"1482","Enhydris enhydris","Hoplobatrachus tigerinus"
"1483","Fowlea piscator","Hoplobatrachus tigerinus"
"1484","Diplonychus annulatus","Microhyla mymensinghensis"
"1485","Diplonychus rusticus","Microhyla mymensinghensis"
"1486","Aquarius adelaides","Microhyla mymensinghensis"
"1487","Limnogonus fossarum","Microhyla mymensinghensis"
"1488","Laccotrephes griseus","Microhyla mymensinghensis"
"1489","Laccotrephes ruber","Microhyla mymensinghensis"
"1490","Ranatra elongata","Microhyla mymensinghensis"
"1491","Ranatra filiformis","Microhyla mymensinghensis"
"1492","Ranatra varipes","Microhyla mymensinghensis"
"1493","Anisops campbelli","Microhyla mymensinghensis"
"1494","Hydrovatus confertus","Microhyla mymensinghensis"
"1495","Diplonychus annulatus","Polypedates maculatus"
"1496","Diplonychus rusticus","Polypedates maculatus"
"1497","Aquarius adelaides","Polypedates maculatus"
"1498","Limnogonus fossarum","Polypedates maculatus"
"1499","Laccotrephes griseus","Polypedates maculatus"
"1500","Laccotrephes ruber","Polypedates maculatus"
"1501","Ranatra elongata","Polypedates maculatus"
"1502","Ranatra filiformis","Polypedates maculatus"
"1503","Ranatra varipes","Polypedates maculatus"
"1504","Anisops campbelli","Polypedates maculatus"
"1505","Hydrovatus confertus","Polypedates maculatus"
"1506","Duttaphrynus melanostictus","Varanus bengalensis"
"1507","Minervarya agricola","Varanus bengalensis"
"1508","Euphlyctis cyanophlyctis","Varanus bengalensis"
"1509","Hoplobatrachus tigerinus","Varanus bengalensis"
"1510","Microhyla mymensinghensis","Varanus bengalensis"
"1511","Polypedates maculatus","Varanus bengalensis"
"1512","Fowlea piscator","Varanus bengalensis"
"1513","Parambassis baculis","Enhydris enhydris"
"1514","Aplocheilus panchax","Enhydris enhydris"
"1515","Badis badis","Enhydris enhydris"
"1516","Puntius vittatus","Enhydris enhydris"
"1517","Rasbora daniconius","Enhydris enhydris"
"1518","Pethia phutunio","Enhydris enhydris"
"1519","Trichogaster lalius","Enhydris enhydris"
"1520","Trichogaster fasciata","Enhydris enhydris"
"1521","Minervarya agricola","Enhydris enhydris"
"1522","Microhyla mymensinghensis","Enhydris enhydris"
"1523","Polypedates maculatus","Enhydris enhydris"
"1524","Big fish juveniles","Enhydris enhydris"
"1525","Parambassis baculis","Fowlea piscator"
"1526","Aplocheilus panchax","Fowlea piscator"
"1527","Badis badis","Fowlea piscator"
"1528","Puntius vittatus","Fowlea piscator"
"1529","Rasbora daniconius","Fowlea piscator"
"1530","Pethia phutunio","Fowlea piscator"
"1531","Trichogaster lalius","Fowlea piscator"
"1532","Trichogaster fasciata","Fowlea piscator"
"1533","Minervarya agricola","Fowlea piscator"
"1534","Euphlyctis cyanophlyctis","Fowlea piscator"
"1535","Hoplobatrachus tigerinus","Fowlea piscator"
"1536","Big fish juveniles","Fowlea piscator"
"1537","Duttaphrynus melanostictus","Naja naja"
"1538","Minervarya agricola","Naja naja"
"1539","Euphlyctis cyanophlyctis","Naja naja"
"1540","Hoplobatrachus tigerinus","Naja naja"
"1541","Microhyla mymensinghensis","Naja naja"
"1542","Duttaphrynus melanostictus","Lissemys punctata"
"1543","Minervarya agricola","Lissemys punctata"
"1544","Euphlyctis cyanophlyctis","Lissemys punctata"
"1545","Hoplobatrachus tigerinus","Lissemys punctata"
"1546","Microhyla mymensinghensis","Lissemys punctata"
"1547","Polypedates maculatus","Lissemys punctata"
"1548","Parambassis baculis","Lissemys punctata"
"1549","Aplocheilus panchax","Lissemys punctata"
"1550","Badis badis","Lissemys punctata"
"1551","Puntius vittatus","Lissemys punctata"
"1552","Rasbora daniconius","Lissemys punctata"
"1553","Pethia phutunio","Lissemys punctata"
"1554","Trichogaster lalius","Lissemys punctata"
"1555","Trichogaster fasciata","Lissemys punctata"
"1556","Macrobrachium malcolmsonii","Lissemys punctata"
"1557","Macrobrachium rosenbergii","Lissemys punctata"
"1558","Macrobrachium rude","Lissemys punctata"
"1559","Macrobrachium equidens","Lissemys punctata"
"1560","Pila globosa","Lissemys punctata"
"1561","Filopaludina bengalensis","Lissemys punctata"
"1562","Melanoides tuberculata","Lissemys punctata"
"1563","Tarebia lineata","Lissemys punctata"
"1564","Bithynia pulchella","Lissemys punctata"
"1565","Gabbia orcula","Lissemys punctata"
"1566","Radix rufescens","Lissemys punctata"
"1567","Racesina luteola","Lissemys punctata"
"1568","Gyraulus barrackporensis","Lissemys punctata"
"1569","Gyraulus convexiusculus","Lissemys punctata"
"1570","Gyraulus euphraticus","Lissemys punctata"
"1571","Indoplanorbis exustus","Lissemys punctata"
"1572","Diplonychus annulatus","Lissemys punctata"
"1573","Diplonychus rusticus","Lissemys punctata"
"1574","Aquarius adelaides","Lissemys punctata"
"1575","Limnogonus fossarum","Lissemys punctata"
"1576","Laccotrephes griseus","Lissemys punctata"
"1577","Laccotrephes ruber","Lissemys punctata"
"1578","Ranatra elongata","Lissemys punctata"
"1579","Ranatra filiformis","Lissemys punctata"
"1580","Ranatra varipes","Lissemys punctata"
"1581","Anisops campbelli","Lissemys punctata"
"1582","Hydrovatus confertus","Lissemys punctata"
"1583","Detritus","Lissemys punctata"
"1584","Herbaceous aquatic plants","Lissemys punctata"
"1585","Big fish juveniles","Lissemys punctata"
"1586","Mosquito larvae","Parambassis baculis"
"1587","Diplonychus annulatus","Parambassis baculis"
"1588","Diplonychus rusticus","Parambassis baculis"
"1589","Aquarius adelaides","Parambassis baculis"
"1590","Limnogonus fossarum","Parambassis baculis"
"1591","Laccotrephes griseus","Parambassis baculis"
"1592","Laccotrephes ruber","Parambassis baculis"
"1593","Ranatra elongata","Parambassis baculis"
"1594","Ranatra filiformis","Parambassis baculis"
"1595","Ranatra varipes","Parambassis baculis"
"1596","Anisops campbelli","Parambassis baculis"
"1597","Hydrovatus confertus","Parambassis baculis"
"1598","Diplonychus annulatus","Aplocheilus panchax"
"1599","Diplonychus rusticus","Aplocheilus panchax"
"1600","Aquarius adelaides","Aplocheilus panchax"
"1601","Limnogonus fossarum","Aplocheilus panchax"
"1602","Laccotrephes griseus","Aplocheilus panchax"
"1603","Laccotrephes ruber","Aplocheilus panchax"
"1604","Ranatra elongata","Aplocheilus panchax"
"1605","Ranatra filiformis","Aplocheilus panchax"
"1606","Ranatra varipes","Aplocheilus panchax"
"1607","Anisops campbelli","Aplocheilus panchax"
"1608","Hydrovatus confertus","Aplocheilus panchax"
"1609","Macrobrachium malcolmsonii","Netuma thalassina"
"1610","Macrobrachium rosenbergii","Netuma thalassina"
"1611","Macrobrachium rude","Netuma thalassina"
"1612","Macrobrachium equidens","Netuma thalassina"
"1613","Parambassis baculis","Netuma thalassina"
"1614","Aplocheilus panchax","Netuma thalassina"
"1615","Badis badis","Netuma thalassina"
"1616","Mystus tengara","Netuma thalassina"
"1617","Mystus vittatus","Netuma thalassina"
"1618","Xenentodon cancila","Netuma thalassina"
"1619","Channa punctata","Netuma thalassina"
"1620","Channa striata","Netuma thalassina"
"1621","Channa gachua","Netuma thalassina"
"1622","Oreochromis niloticus","Netuma thalassina"
"1623","Puntius vittatus","Netuma thalassina"
"1624","Rasbora daniconius","Netuma thalassina"
"1625","Pethia phutunio","Netuma thalassina"
"1626","Glossogobius giuris","Netuma thalassina"
"1627","Heteropneustes fossilis","Netuma thalassina"
"1628","Macrognathus pancalus","Netuma thalassina"
"1629","Mastacembelus armatus","Netuma thalassina"
"1630","Notopterus notopterus","Netuma thalassina"
"1631","Trichogaster lalius","Netuma thalassina"
"1632","Trichogaster fasciata","Netuma thalassina"
"1633","Pila globosa","Netuma thalassina"
"1634","Filopaludina bengalensis","Netuma thalassina"
"1635","Melanoides tuberculata","Netuma thalassina"
"1636","Tarebia lineata","Netuma thalassina"
"1637","Bithynia pulchella","Netuma thalassina"
"1638","Gabbia orcula","Netuma thalassina"
"1639","Radix rufescens","Netuma thalassina"
"1640","Racesina luteola","Netuma thalassina"
"1641","Gyraulus barrackporensis","Netuma thalassina"
"1642","Gyraulus convexiusculus","Netuma thalassina"
"1643","Gyraulus euphraticus","Netuma thalassina"
"1644","Indoplanorbis exustus","Netuma thalassina"
"1645","Big fish juveniles","Netuma thalassina"
"1646","Macrobrachium malcolmsonii","Badis badis"
"1647","Macrobrachium rosenbergii","Badis badis"
"1648","Macrobrachium rude","Badis badis"
"1649","Macrobrachium equidens","Badis badis"
"1650","Diplonychus annulatus","Badis badis"
"1651","Diplonychus rusticus","Badis badis"
"1652","Aquarius adelaides","Badis badis"
"1653","Limnogonus fossarum","Badis badis"
"1654","Laccotrephes griseus","Badis badis"
"1655","Laccotrephes ruber","Badis badis"
"1656","Ranatra elongata","Badis badis"
"1657","Ranatra filiformis","Badis badis"
"1658","Ranatra varipes","Badis badis"
"1659","Anisops campbelli","Badis badis"
"1660","Hydrovatus confertus","Badis badis"
"1661","Arcella discoides","Badis badis"
"1662","Centropyxis aculeata","Badis badis"
"1663","Brachionus calyciflorus","Badis badis"
"1664","Brachionus forficula","Badis badis"
"1665","Keratella lenzi","Badis badis"
"1666","Lecane aculeata","Badis badis"
"1667","Lecane bulla","Badis badis"
"1668","Asplanchna brightwelli","Badis badis"
"1669","Mesocyclops leukarti","Badis badis"
"1670","Scapholeberis kingi","Badis badis"
"1671","Macrothrix spinosa","Badis badis"
"1672","Macrothrix goeldi","Badis badis"
"1673","Alona pulchella","Badis badis"
"1674","Coronatella rectangula","Badis badis"
"1675","Arcella discoides","Mystus tengara"
"1676","Centropyxis aculeata","Mystus tengara"
"1677","Brachionus calyciflorus","Mystus tengara"
"1678","Brachionus forficula","Mystus tengara"
"1679","Keratella lenzi","Mystus tengara"
"1680","Lecane aculeata","Mystus tengara"
"1681","Lecane bulla","Mystus tengara"
"1682","Asplanchna brightwelli","Mystus tengara"
"1683","Mesocyclops leukarti","Mystus tengara"
"1684","Scapholeberis kingi","Mystus tengara"
"1685","Macrothrix spinosa","Mystus tengara"
"1686","Macrothrix goeldi","Mystus tengara"
"1687","Alona pulchella","Mystus tengara"
"1688","Coronatella rectangula","Mystus tengara"
"1689","Arcella discoides","Mystus vittatus"
"1690","Centropyxis aculeata","Mystus vittatus"
"1691","Brachionus calyciflorus","Mystus vittatus"
"1692","Brachionus forficula","Mystus vittatus"
"1693","Keratella lenzi","Mystus vittatus"
"1694","Lecane aculeata","Mystus vittatus"
"1695","Lecane bulla","Mystus vittatus"
"1696","Asplanchna brightwelli","Mystus vittatus"
"1697","Mesocyclops leukarti","Mystus vittatus"
"1698","Scapholeberis kingi","Mystus vittatus"
"1699","Macrothrix spinosa","Mystus vittatus"
"1700","Macrothrix goeldi","Mystus vittatus"
"1701","Alona pulchella","Mystus vittatus"
"1702","Coronatella rectangula","Mystus vittatus"
"1703","Green Algae","Mystus vittatus"
"1704","Macrobrachium malcolmsonii","Xenentodon cancila"
