"","PREY_sp","PREDATOR_sp"
"1120","Hoplobatrachus tigerinus","Lissemys punctata"
"1121","Hoplobatrachus crassus","Lissemys punctata"
"1122","Sphaerotheca breviceps","Lissemys punctata"
"1123","Sphaerotheca rolandae","Lissemys punctata"
"1124","Microhyla mymensinghensis","Lissemys punctata"
"1125","Uperodon systoma","Lissemys punctata"
"1126","Hylarana tytleri","Lissemys punctata"
"1127","Polypedates maculatus","Lissemys punctata"
"1128","Parambassis baculis","Lissemys punctata"
"1129","Aplocheilus panchax","Lissemys punctata"
"1130","Badis badis","Lissemys punctata"
"1131","Puntius vittatus","Lissemys punctata"
"1132","Rasbora daniconius","Lissemys punctata"
"1133","Pethia phutunio","Lissemys punctata"
"1134","Trichogaster lalius","Lissemys punctata"
"1135","Trichogaster fasciata","Lissemys punctata"
"1136","Macrobrachium malcolmsonii","Lissemys punctata"
"1137","Macrobrachium rosenbergii","Lissemys punctata"
"1138","Macrobrachium rude","Lissemys punctata"
"1139","Macrobrachium equidens","Lissemys punctata"
"1140","Pila globosa","Lissemys punctata"
"1141","Filopaludina bengalensis","Lissemys punctata"
"1142","Melanoides tuberculata","Lissemys punctata"
"1143","Tarebia lineata","Lissemys punctata"
"1144","Bithynia pulchella","Lissemys punctata"
"1145","Gabbia orcula","Lissemys punctata"
"1146","Radix rufescens","Lissemys punctata"
"1147","Racesina luteola","Lissemys punctata"
"1148","Gyraulus barrackporensis","Lissemys punctata"
"1149","Gyraulus convexiusculus","Lissemys punctata"
"1150","Gyraulus euphraticus","Lissemys punctata"
"1151","Indoplanorbis exustus","Lissemys punctata"
"1152","Diplonychus annulatus","Lissemys punctata"
"1153","Diplonychus rusticus","Lissemys punctata"
"1154","Aquarius adelaides","Lissemys punctata"
"1155","Limnogonus fossarum","Lissemys punctata"
"1156","Laccotrephes griseus","Lissemys punctata"
"1157","Laccotrephes ruber","Lissemys punctata"
"1158","Ranatra elongata","Lissemys punctata"
"1159","Ranatra filiformis","Lissemys punctata"
"1160","Ranatra varipes","Lissemys punctata"
"1161","Anisops campbelli","Lissemys punctata"
"1162","Hydrovatus confertus","Lissemys punctata"
"1163","Detritus","Lissemys punctata"
"1164","Herbaceous aquatic plants","Lissemys punctata"
"1165","Big fish juveniles","Lissemys punctata"
"1166","Mosquito larvae","Parambassis baculis"
"1167","Diplonychus annulatus","Parambassis baculis"
"1168","Diplonychus rusticus","Parambassis baculis"
"1169","Aquarius adelaides","Parambassis baculis"
"1170","Limnogonus fossarum","Parambassis baculis"
"1171","Laccotrephes griseus","Parambassis baculis"
"1172","Laccotrephes ruber","Parambassis baculis"
"1173","Ranatra elongata","Parambassis baculis"
"1174","Ranatra filiformis","Parambassis baculis"
"1175","Ranatra varipes","Parambassis baculis"
"1176","Anisops campbelli","Parambassis baculis"
"1177","Hydrovatus confertus","Parambassis baculis"
"1178","Diplonychus annulatus","Aplocheilus panchax"
"1179","Diplonychus rusticus","Aplocheilus panchax"
"1180","Aquarius adelaides","Aplocheilus panchax"
"1181","Limnogonus fossarum","Aplocheilus panchax"
"1182","Laccotrephes griseus","Aplocheilus panchax"
"1183","Laccotrephes ruber","Aplocheilus panchax"
"1184","Ranatra elongata","Aplocheilus panchax"
"1185","Ranatra filiformis","Aplocheilus panchax"
"1186","Ranatra varipes","Aplocheilus panchax"
"1187","Anisops campbelli","Aplocheilus panchax"
"1188","Hydrovatus confertus","Aplocheilus panchax"
"1189","Macrobrachium malcolmsonii","Netuma thalassina"
"1190","Macrobrachium rosenbergii","Netuma thalassina"
"1191","Macrobrachium rude","Netuma thalassina"
"1192","Macrobrachium equidens","Netuma thalassina"
"1193","Parambassis baculis","Netuma thalassina"
"1194","Aplocheilus panchax","Netuma thalassina"
"1195","Badis badis","Netuma thalassina"
"1196","Mystus tengara","Netuma thalassina"
"1197","Mystus vittatus","Netuma thalassina"
"1198","Xenentodon cancila","Netuma thalassina"
"1199","Channa punctata","Netuma thalassina"
"1200","Channa striata","Netuma thalassina"
"1201","Channa gachua","Netuma thalassina"
"1202","Oreochromis niloticus","Netuma thalassina"
"1203","Puntius vittatus","Netuma thalassina"
"1204","Rasbora daniconius","Netuma thalassina"
"1205","Pethia phutunio","Netuma thalassina"
"1206","Glossogobius giuris","Netuma thalassina"
"1207","Heteropneustes fossilis","Netuma thalassina"
"1208","Macrognathus pancalus","Netuma thalassina"
"1209","Mastacembelus armatus","Netuma thalassina"
"1210","Notopterus notopterus","Netuma thalassina"
"1211","Trichogaster lalius","Netuma thalassina"
"1212","Trichogaster fasciata","Netuma thalassina"
"1213","Pila globosa","Netuma thalassina"
"1214","Filopaludina bengalensis","Netuma thalassina"
"1215","Melanoides tuberculata","Netuma thalassina"
"1216","Tarebia lineata","Netuma thalassina"
"1217","Bithynia pulchella","Netuma thalassina"
"1218","Gabbia orcula","Netuma thalassina"
"1219","Radix rufescens","Netuma thalassina"
"1220","Racesina luteola","Netuma thalassina"
"1221","Gyraulus barrackporensis","Netuma thalassina"
"1222","Gyraulus convexiusculus","Netuma thalassina"
"1223","Gyraulus euphraticus","Netuma thalassina"
"1224","Indoplanorbis exustus","Netuma thalassina"
"1225","Big fish juveniles","Netuma thalassina"
"1226","Macrobrachium malcolmsonii","Badis badis"
"1227","Macrobrachium rosenbergii","Badis badis"
"1228","Macrobrachium rude","Badis badis"
"1229","Macrobrachium equidens","Badis badis"
"1230","Diplonychus annulatus","Badis badis"
"1231","Diplonychus rusticus","Badis badis"
"1232","Aquarius adelaides","Badis badis"
"1233","Limnogonus fossarum","Badis badis"
"1234","Laccotrephes griseus","Badis badis"
"1235","Laccotrephes ruber","Badis badis"
"1236","Ranatra elongata","Badis badis"
"1237","Ranatra filiformis","Badis badis"
"1238","Ranatra varipes","Badis badis"
"1239","Anisops campbelli","Badis badis"
"1240","Hydrovatus confertus","Badis badis"
"1241","Arcella discoides","Badis badis"
"1242","Centropyxis aculeata","Badis badis"
"1243","Brachionus calyciflorus","Badis badis"
"1244","Brachionus forficula","Badis badis"
"1245","Keratella lenzi","Badis badis"
"1246","Lecane aculeata","Badis badis"
"1247","Lecane bulla","Badis badis"
"1248","Asplanchna brightwelli","Badis badis"
"1249","Mesocyclops leukarti","Badis badis"
"1250","Scapholeberis kingi","Badis badis"
"1251","Macrothrix spinosa","Badis badis"
"1252","Macrothrix goeldi","Badis badis"
"1253","Alona pulchella","Badis badis"
"1254","Coronatella rectangula","Badis badis"
"1255","Arcella discoides","Mystus tengara"
"1256","Centropyxis aculeata","Mystus tengara"
"1257","Brachionus calyciflorus","Mystus tengara"
"1258","Brachionus forficula","Mystus tengara"
"1259","Keratella lenzi","Mystus tengara"
"1260","Lecane aculeata","Mystus tengara"
"1261","Lecane bulla","Mystus tengara"
"1262","Asplanchna brightwelli","Mystus tengara"
"1263","Mesocyclops leukarti","Mystus tengara"
"1264","Scapholeberis kingi","Mystus tengara"
"1265","Macrothrix spinosa","Mystus tengara"
"1266","Macrothrix goeldi","Mystus tengara"
"1267","Alona pulchella","Mystus tengara"
"1268","Coronatella rectangula","Mystus tengara"
"1269","Arcella discoides","Mystus vittatus"
"1270","Centropyxis aculeata","Mystus vittatus"
"1271","Brachionus calyciflorus","Mystus vittatus"
"1272","Brachionus forficula","Mystus vittatus"
"1273","Keratella lenzi","Mystus vittatus"
"1274","Lecane aculeata","Mystus vittatus"
"1275","Lecane bulla","Mystus vittatus"
"1276","Asplanchna brightwelli","Mystus vittatus"
"1277","Mesocyclops leukarti","Mystus vittatus"
"1278","Scapholeberis kingi","Mystus vittatus"
"1279","Macrothrix spinosa","Mystus vittatus"
"1280","Macrothrix goeldi","Mystus vittatus"
"1281","Alona pulchella","Mystus vittatus"
"1282","Coronatella rectangula","Mystus vittatus"
"1283","Green Algae","Mystus vittatus"
"1284","Macrobrachium malcolmsonii","Xenentodon cancila"
"1285","Macrobrachium rosenbergii","Xenentodon cancila"
"1286","Macrobrachium rude","Xenentodon cancila"
"1287","Macrobrachium equidens","Xenentodon cancila"
"1288","Diplonychus annulatus","Xenentodon cancila"
"1289","Diplonychus rusticus","Xenentodon cancila"
"1290","Aquarius adelaides","Xenentodon cancila"
"1291","Limnogonus fossarum","Xenentodon cancila"
"1292","Laccotrephes griseus","Xenentodon cancila"
"1293","Laccotrephes ruber","Xenentodon cancila"
"1294","Ranatra elongata","Xenentodon cancila"
"1295","Ranatra filiformis","Xenentodon cancila"
"1296","Ranatra varipes","Xenentodon cancila"
"1297","Anisops campbelli","Xenentodon cancila"
"1298","Hydrovatus confertus","Xenentodon cancila"
"1299","Macrobrachium malcolmsonii","Channa punctata"
"1300","Macrobrachium rosenbergii","Channa punctata"
"1301","Macrobrachium rude","Channa punctata"
"1302","Macrobrachium equidens","Channa punctata"
"1303","Diplonychus annulatus","Channa punctata"
"1304","Diplonychus rusticus","Channa punctata"
"1305","Aquarius adelaides","Channa punctata"
"1306","Limnogonus fossarum","Channa punctata"
"1307","Laccotrephes griseus","Channa punctata"
"1308","Laccotrephes ruber","Channa punctata"
"1309","Ranatra elongata","Channa punctata"
"1310","Ranatra filiformis","Channa punctata"
"1311","Ranatra varipes","Channa punctata"
"1312","Anisops campbelli","Channa punctata"
"1313","Hydrovatus confertus","Channa punctata"
"1314","Pila globosa","Channa punctata"
"1315","Filopaludina bengalensis","Channa punctata"
"1316","Melanoides tuberculata","Channa punctata"
"1317","Tarebia lineata","Channa punctata"
"1318","Bithynia pulchella","Channa punctata"
"1319","Gabbia orcula","Channa punctata"
"1320","Radix rufescens","Channa punctata"
"1321","Racesina luteola","Channa punctata"
"1322","Gyraulus barrackporensis","Channa punctata"
"1323","Gyraulus convexiusculus","Channa punctata"
"1324","Gyraulus euphraticus","Channa punctata"
"1325","Indoplanorbis exustus","Channa punctata"
"1326","Green Algae","Channa punctata"
"1327","Detritus","Channa punctata"
"1328","Herbaceous aquatic plants","Channa punctata"
"1329","Parambassis baculis","Channa punctata"
"1330","Aplocheilus panchax","Channa punctata"
"1331","Netuma thalassina","Channa punctata"
"1332","Badis badis","Channa punctata"
"1333","Mystus tengara","Channa punctata"
"1334","Mystus vittatus","Channa punctata"
"1335","Xenentodon cancila","Channa punctata"
"1336","Channa striata","Channa punctata"
"1337","Channa gachua","Channa punctata"
"1338","Oreochromis niloticus","Channa punctata"
"1339","Puntius vittatus","Channa punctata"
"1340","Rasbora daniconius","Channa punctata"
"1341","Pethia phutunio","Channa punctata"
"1342","Glossogobius giuris","Channa punctata"
"1343","Heteropneustes fossilis","Channa punctata"
"1344","Macrognathus pancalus","Channa punctata"
"1345","Mastacembelus armatus","Channa punctata"
"1346","Notopterus notopterus","Channa punctata"
"1347","Trichogaster lalius","Channa punctata"
"1348","Trichogaster fasciata","Channa punctata"
"1349","Big fish juveniles","Channa punctata"
"1350","Parambassis baculis","Channa striata"
"1351","Aplocheilus panchax","Channa striata"
"1352","Netuma thalassina","Channa striata"
"1353","Badis badis","Channa striata"
"1354","Mystus tengara","Channa striata"
"1355","Mystus vittatus","Channa striata"
"1356","Xenentodon cancila","Channa striata"
"1357","Channa gachua","Channa striata"
"1358","Oreochromis niloticus","Channa striata"
"1359","Puntius vittatus","Channa striata"
"1360","Rasbora daniconius","Channa striata"
"1361","Pethia phutunio","Channa striata"
"1362","Glossogobius giuris","Channa striata"
"1363","Heteropneustes fossilis","Channa striata"
"1364","Macrognathus pancalus","Channa striata"
"1365","Mastacembelus armatus","Channa striata"
"1366","Notopterus notopterus","Channa striata"
"1367","Trichogaster lalius","Channa striata"
"1368","Trichogaster fasciata","Channa striata"
"1369","Macrobrachium malcolmsonii","Channa striata"
"1370","Macrobrachium rosenbergii","Channa striata"
"1371","Macrobrachium rude","Channa striata"
"1372","Macrobrachium equidens","Channa striata"
"1373","Diplonychus annulatus","Channa striata"
"1374","Diplonychus rusticus","Channa striata"
"1375","Aquarius adelaides","Channa striata"
"1376","Limnogonus fossarum","Channa striata"
"1377","Laccotrephes griseus","Channa striata"
"1378","Laccotrephes ruber","Channa striata"
"1379","Ranatra elongata","Channa striata"
"1380","Ranatra filiformis","Channa striata"
"1381","Ranatra varipes","Channa striata"
"1382","Anisops campbelli","Channa striata"
"1383","Hydrovatus confertus","Channa striata"
"1384","Pila globosa","Channa striata"
"1385","Filopaludina bengalensis","Channa striata"
"1386","Melanoides tuberculata","Channa striata"
"1387","Tarebia lineata","Channa striata"
"1388","Bithynia pulchella","Channa striata"
"1389","Gabbia orcula","Channa striata"
"1390","Radix rufescens","Channa striata"
"1391","Racesina luteola","Channa striata"
"1392","Gyraulus barrackporensis","Channa striata"
"1393","Gyraulus convexiusculus","Channa striata"
"1394","Gyraulus euphraticus","Channa striata"
"1395","Indoplanorbis exustus","Channa striata"
"1396","Green Algae","Channa striata"
"1397","Detritus","Channa striata"
"1398","Herbaceous aquatic plants","Channa striata"
"1399","Big fish juveniles","Channa striata"
"1400","Duttaphrynus melanostictus","Channa gachua"
"1401","Duttaphrynus scaber","Channa gachua"
"1402","Fejervarya orissaensis","Channa gachua"
"1403","Minervarya agricola","Channa gachua"
"1404","Minervarya pierrei","Channa gachua"
"1405","Euphlyctis cyanophlyctis","Channa gachua"
"1406","Hoplobatrachus tigerinus","Channa gachua"
"1407","Hoplobatrachus crassus","Channa gachua"
"1408","Sphaerotheca breviceps","Channa gachua"
"1409","Sphaerotheca rolandae","Channa gachua"
"1410","Microhyla mymensinghensis","Channa gachua"
"1411","Uperodon systoma","Channa gachua"
"1412","Hylarana tytleri","Channa gachua"
"1413","Polypedates maculatus","Channa gachua"
"1414","Parambassis baculis","Channa gachua"
"1415","Aplocheilus panchax","Channa gachua"
"1416","Badis badis","Channa gachua"
"1417","Puntius vittatus","Channa gachua"
"1418","Rasbora daniconius","Channa gachua"
"1419","Pethia phutunio","Channa gachua"
"1420","Trichogaster lalius","Channa gachua"
"1421","Trichogaster fasciata","Channa gachua"
"1422","Macrobrachium malcolmsonii","Channa gachua"
"1423","Macrobrachium rosenbergii","Channa gachua"
"1424","Macrobrachium rude","Channa gachua"
"1425","Macrobrachium equidens","Channa gachua"
"1426","Diplonychus annulatus","Channa gachua"
"1427","Diplonychus rusticus","Channa gachua"
"1428","Aquarius adelaides","Channa gachua"
"1429","Limnogonus fossarum","Channa gachua"
"1430","Laccotrephes griseus","Channa gachua"
"1431","Laccotrephes ruber","Channa gachua"
"1432","Ranatra elongata","Channa gachua"
"1433","Ranatra filiformis","Channa gachua"
"1434","Ranatra varipes","Channa gachua"
"1435","Anisops campbelli","Channa gachua"
"1436","Hydrovatus confertus","Channa gachua"
"1437","Pila globosa","Channa gachua"
"1438","Filopaludina bengalensis","Channa gachua"
"1439","Melanoides tuberculata","Channa gachua"
"1440","Tarebia lineata","Channa gachua"
"1441","Bithynia pulchella","Channa gachua"
"1442","Gabbia orcula","Channa gachua"
"1443","Radix rufescens","Channa gachua"
"1444","Racesina luteola","Channa gachua"
"1445","Gyraulus barrackporensis","Channa gachua"
"1446","Gyraulus convexiusculus","Channa gachua"
"1447","Gyraulus euphraticus","Channa gachua"
"1448","Indoplanorbis exustus","Channa gachua"
"1449","Green Algae","Channa gachua"
"1450","Detritus","Channa gachua"
"1451","Herbaceous aquatic plants","Channa gachua"
"1452","Big fish juveniles","Channa gachua"
"1453","Arcella discoides","Oreochromis niloticus"
"1454","Centropyxis aculeata","Oreochromis niloticus"
"1455","Brachionus calyciflorus","Oreochromis niloticus"
"1456","Brachionus forficula","Oreochromis niloticus"
"1457","Keratella lenzi","Oreochromis niloticus"
"1458","Lecane aculeata","Oreochromis niloticus"
"1459","Lecane bulla","Oreochromis niloticus"
"1460","Asplanchna brightwelli","Oreochromis niloticus"
"1461","Mesocyclops leukarti","Oreochromis niloticus"
"1462","Scapholeberis kingi","Oreochromis niloticus"
"1463","Macrothrix spinosa","Oreochromis niloticus"
"1464","Macrothrix goeldi","Oreochromis niloticus"
"1465","Alona pulchella","Oreochromis niloticus"
"1466","Coronatella rectangula","Oreochromis niloticus"
"1467","Diplonychus annulatus","Oreochromis niloticus"
"1468","Diplonychus rusticus","Oreochromis niloticus"
"1469","Aquarius adelaides","Oreochromis niloticus"
"1470","Limnogonus fossarum","Oreochromis niloticus"
"1471","Laccotrephes griseus","Oreochromis niloticus"
"1472","Laccotrephes ruber","Oreochromis niloticus"
"1473","Ranatra elongata","Oreochromis niloticus"
"1474","Ranatra filiformis","Oreochromis niloticus"
"1475","Ranatra varipes","Oreochromis niloticus"
"1476","Anisops campbelli","Oreochromis niloticus"
"1477","Hydrovatus confertus","Oreochromis niloticus"
"1478","Green Algae","Oreochromis niloticus"
"1479","Detritus","Oreochromis niloticus"
"1480","Herbaceous aquatic plants","Oreochromis niloticus"
"1481","Diplonychus annulatus","Puntius vittatus"
"1482","Diplonychus rusticus","Puntius vittatus"
"1483","Aquarius adelaides","Puntius vittatus"
"1484","Limnogonus fossarum","Puntius vittatus"
"1485","Laccotrephes griseus","Puntius vittatus"
"1486","Laccotrephes ruber","Puntius vittatus"
"1487","Ranatra elongata","Puntius vittatus"
"1488","Ranatra filiformis","Puntius vittatus"
"1489","Ranatra varipes","Puntius vittatus"
"1490","Anisops campbelli","Puntius vittatus"
"1491","Hydrovatus confertus","Puntius vittatus"
"1492","Macrobrachium malcolmsonii","Puntius vittatus"
"1493","Macrobrachium rosenbergii","Puntius vittatus"
"1494","Macrobrachium rude","Puntius vittatus"
"1495","Macrobrachium equidens","Puntius vittatus"
"1496","Diplonychus annulatus","Rasbora daniconius"
"1497","Diplonychus rusticus","Rasbora daniconius"
"1498","Aquarius adelaides","Rasbora daniconius"
"1499","Limnogonus fossarum","Rasbora daniconius"
"1500","Laccotrephes griseus","Rasbora daniconius"
"1501","Laccotrephes ruber","Rasbora daniconius"
"1502","Ranatra elongata","Rasbora daniconius"
"1503","Ranatra filiformis","Rasbora daniconius"
"1504","Ranatra varipes","Rasbora daniconius"
"1505","Anisops campbelli","Rasbora daniconius"
"1506","Hydrovatus confertus","Rasbora daniconius"
"1507","Mosquito larvae","Rasbora daniconius"
"1508","Green Algae","Rasbora daniconius"
"1509","Mesocyclops leukarti","Rasbora daniconius"
"1510","Scapholeberis kingi","Rasbora daniconius"
"1511","Odonata sp.","Rasbora daniconius"
"1512","Detritus","Rasbora daniconius"
"1513","Herbaceous aquatic plants","Rasbora daniconius"
"1514","Diplonychus annulatus","Pethia phutunio"
"1515","Diplonychus rusticus","Pethia phutunio"
"1516","Aquarius adelaides","Pethia phutunio"
"1517","Limnogonus fossarum","Pethia phutunio"
"1518","Laccotrephes griseus","Pethia phutunio"
"1519","Laccotrephes ruber","Pethia phutunio"
"1520","Ranatra elongata","Pethia phutunio"
"1521","Ranatra filiformis","Pethia phutunio"
"1522","Ranatra varipes","Pethia phutunio"
"1523","Anisops campbelli","Pethia phutunio"
"1524","Hydrovatus confertus","Pethia phutunio"
"1525","Macrobrachium malcolmsonii","Pethia phutunio"
"1526","Macrobrachium rosenbergii","Pethia phutunio"
"1527","Macrobrachium rude","Pethia phutunio"
"1528","Macrobrachium equidens","Pethia phutunio"
"1529","Arcella discoides","Pethia phutunio"
"1530","Centropyxis aculeata","Pethia phutunio"
"1531","Brachionus calyciflorus","Pethia phutunio"
"1532","Brachionus forficula","Pethia phutunio"
"1533","Keratella lenzi","Pethia phutunio"
"1534","Lecane aculeata","Pethia phutunio"
"1535","Lecane bulla","Pethia phutunio"
"1536","Asplanchna brightwelli","Pethia phutunio"
"1537","Mesocyclops leukarti","Pethia phutunio"
"1538","Scapholeberis kingi","Pethia phutunio"
"1539","Macrothrix spinosa","Pethia phutunio"
"1540","Macrothrix goeldi","Pethia phutunio"
"1541","Alona pulchella","Pethia phutunio"
"1542","Coronatella rectangula","Pethia phutunio"
"1543","Parambassis baculis","Glossogobius giuris"
"1544","Aplocheilus panchax","Glossogobius giuris"
"1545","Badis badis","Glossogobius giuris"
"1546","Puntius vittatus","Glossogobius giuris"
"1547","Rasbora daniconius","Glossogobius giuris"
"1548","Pethia phutunio","Glossogobius giuris"
"1549","Trichogaster lalius","Glossogobius giuris"
"1550","Trichogaster fasciata","Glossogobius giuris"
"1551","Diplonychus annulatus","Glossogobius giuris"
"1552","Diplonychus rusticus","Glossogobius giuris"
"1553","Aquarius adelaides","Glossogobius giuris"
"1554","Limnogonus fossarum","Glossogobius giuris"
"1555","Laccotrephes griseus","Glossogobius giuris"
"1556","Laccotrephes ruber","Glossogobius giuris"
"1557","Ranatra elongata","Glossogobius giuris"
"1558","Ranatra filiformis","Glossogobius giuris"
"1559","Ranatra varipes","Glossogobius giuris"
"1560","Anisops campbelli","Glossogobius giuris"
"1561","Hydrovatus confertus","Glossogobius giuris"
"1562","Pila globosa","Glossogobius giuris"
"1563","Filopaludina bengalensis","Glossogobius giuris"
"1564","Melanoides tuberculata","Glossogobius giuris"
"1565","Tarebia lineata","Glossogobius giuris"
"1566","Bithynia pulchella","Glossogobius giuris"
"1567","Gabbia orcula","Glossogobius giuris"
"1568","Radix rufescens","Glossogobius giuris"
"1569","Racesina luteola","Glossogobius giuris"
"1570","Gyraulus barrackporensis","Glossogobius giuris"
"1571","Gyraulus convexiusculus","Glossogobius giuris"
"1572","Gyraulus euphraticus","Glossogobius giuris"
"1573","Indoplanorbis exustus","Glossogobius giuris"
"1574","Macrobrachium malcolmsonii","Glossogobius giuris"
"1575","Macrobrachium rosenbergii","Glossogobius giuris"
"1576","Macrobrachium rude","Glossogobius giuris"
"1577","Macrobrachium equidens","Glossogobius giuris"
"1578","Herbaceous aquatic plants","Glossogobius giuris"
"1580","Green Algae","Glossogobius giuris"
"1581","Big fish juveniles","Glossogobius giuris"
"1582","Arcella discoides","Heteropneustes fossilis"
"1583","Centropyxis aculeata","Heteropneustes fossilis"
"1584","Brachionus calyciflorus","Heteropneustes fossilis"
"1585","Brachionus forficula","Heteropneustes fossilis"
"1586","Keratella lenzi","Heteropneustes fossilis"
"1587","Lecane aculeata","Heteropneustes fossilis"
"1588","Lecane bulla","Heteropneustes fossilis"
"1589","Asplanchna brightwelli","Heteropneustes fossilis"
"1590","Mesocyclops leukarti","Heteropneustes fossilis"
"1591","Scapholeberis kingi","Heteropneustes fossilis"
"1592","Macrothrix spinosa","Heteropneustes fossilis"
"1593","Macrothrix goeldi","Heteropneustes fossilis"
"1594","Alona pulchella","Heteropneustes fossilis"
"1595","Coronatella rectangula","Heteropneustes fossilis"
"1596","Macrobrachium malcolmsonii","Heteropneustes fossilis"
"1597","Macrobrachium rosenbergii","Heteropneustes fossilis"
"1598","Macrobrachium rude","Heteropneustes fossilis"
"1599","Macrobrachium equidens","Heteropneustes fossilis"
"1600","Detritus","Heteropneustes fossilis"
"1601","Herbaceous aquatic plants","Heteropneustes fossilis"
"1602","Arcella discoides","Macrognathus pancalus"
"1603","Centropyxis aculeata","Macrognathus pancalus"
"1604","Brachionus calyciflorus","Macrognathus pancalus"
"1605","Brachionus forficula","Macrognathus pancalus"
"1606","Keratella lenzi","Macrognathus pancalus"
"1607","Lecane aculeata","Macrognathus pancalus"
"1608","Lecane bulla","Macrognathus pancalus"
"1609","Asplanchna brightwelli","Macrognathus pancalus"
"1610","Mesocyclops leukarti","Macrognathus pancalus"
"1611","Scapholeberis kingi","Macrognathus pancalus"
"1612","Macrothrix spinosa","Macrognathus pancalus"
"1613","Macrothrix goeldi","Macrognathus pancalus"
"1614","Alona pulchella","Macrognathus pancalus"
"1615","Coronatella rectangula","Macrognathus pancalus"
"1616","Pila globosa","Macrognathus pancalus"
"1617","Filopaludina bengalensis","Macrognathus pancalus"
"1618","Melanoides tuberculata","Macrognathus pancalus"
"1619","Tarebia lineata","Macrognathus pancalus"
"1620","Bithynia pulchella","Macrognathus pancalus"
"1621","Gabbia orcula","Macrognathus pancalus"
"1622","Radix rufescens","Macrognathus pancalus"
"1623","Racesina luteola","Macrognathus pancalus"
"1624","Gyraulus barrackporensis","Macrognathus pancalus"
"1625","Gyraulus convexiusculus","Macrognathus pancalus"
"1626","Gyraulus euphraticus","Macrognathus pancalus"
"1627","Indoplanorbis exustus","Macrognathus pancalus"
"1628","Diplonychus annulatus","Macrognathus pancalus"
"1629","Diplonychus rusticus","Macrognathus pancalus"
"1630","Aquarius adelaides","Macrognathus pancalus"
"1631","Limnogonus fossarum","Macrognathus pancalus"
"1632","Laccotrephes griseus","Macrognathus pancalus"
"1633","Laccotrephes ruber","Macrognathus pancalus"
"1634","Ranatra elongata","Macrognathus pancalus"
"1635","Ranatra filiformis","Macrognathus pancalus"
"1636","Ranatra varipes","Macrognathus pancalus"
"1637","Anisops campbelli","Macrognathus pancalus"
"1638","Hydrovatus confertus","Macrognathus pancalus"
"1639","Herbaceous aquatic plants","Macrognathus pancalus"
"1640","Parambassis baculis","Macrognathus pancalus"
"1641","Aplocheilus panchax","Macrognathus pancalus"
"1642","Badis badis","Macrognathus pancalus"
"1643","Puntius vittatus","Macrognathus pancalus"
"1644","Rasbora daniconius","Macrognathus pancalus"
"1645","Pethia phutunio","Macrognathus pancalus"
"1646","Trichogaster lalius","Macrognathus pancalus"
"1647","Trichogaster fasciata","Macrognathus pancalus"
"1648","Big fish juveniles","Macrognathus pancalus"
"1649","Macrobrachium malcolmsonii","Mastacembelus armatus"
"1650","Macrobrachium rosenbergii","Mastacembelus armatus"
"1651","Macrobrachium rude","Mastacembelus armatus"
"1652","Macrobrachium equidens","Mastacembelus armatus"
"1653","Parambassis baculis","Mastacembelus armatus"
"1654","Aplocheilus panchax","Mastacembelus armatus"
"1655","Badis badis","Mastacembelus armatus"
"1656","Puntius vittatus","Mastacembelus armatus"
"1657","Rasbora daniconius","Mastacembelus armatus"
"1658","Pethia phutunio","Mastacembelus armatus"
"1659","Trichogaster lalius","Mastacembelus armatus"
"1660","Trichogaster fasciata","Mastacembelus armatus"
"1661","Diplonychus annulatus","Mastacembelus armatus"
"1662","Diplonychus rusticus","Mastacembelus armatus"
"1663","Aquarius adelaides","Mastacembelus armatus"
"1664","Limnogonus fossarum","Mastacembelus armatus"
"1665","Laccotrephes griseus","Mastacembelus armatus"
"1666","Laccotrephes ruber","Mastacembelus armatus"
"1667","Ranatra elongata","Mastacembelus armatus"
"1668","Ranatra filiformis","Mastacembelus armatus"
"1669","Ranatra varipes","Mastacembelus armatus"
"1670","Anisops campbelli","Mastacembelus armatus"
"1671","Hydrovatus confertus","Mastacembelus armatus"
"1672","Big fish juveniles","Mastacembelus armatus"
"1673","Arcella discoides","Notopterus notopterus"
"1674","Centropyxis aculeata","Notopterus notopterus"
"1675","Brachionus calyciflorus","Notopterus notopterus"
"1676","Brachionus forficula","Notopterus notopterus"
"1677","Keratella lenzi","Notopterus notopterus"
"1678","Lecane aculeata","Notopterus notopterus"
"1679","Lecane bulla","Notopterus notopterus"
"1680","Asplanchna brightwelli","Notopterus notopterus"
"1681","Mesocyclops leukarti","Notopterus notopterus"
"1682","Scapholeberis kingi","Notopterus notopterus"
"1683","Macrothrix spinosa","Notopterus notopterus"
"1684","Macrothrix goeldi","Notopterus notopterus"
"1685","Alona pulchella","Notopterus notopterus"
"1686","Coronatella rectangula","Notopterus notopterus"
"1687","Macrobrachium malcolmsonii","Notopterus notopterus"
"1688","Macrobrachium rosenbergii","Notopterus notopterus"
"1689","Macrobrachium rude","Notopterus notopterus"
"1690","Macrobrachium equidens","Notopterus notopterus"
"1691","Pila globosa","Notopterus notopterus"
"1692","Filopaludina bengalensis","Notopterus notopterus"
"1693","Melanoides tuberculata","Notopterus notopterus"
"1694","Tarebia lineata","Notopterus notopterus"
"1695","Bithynia pulchella","Notopterus notopterus"
"1696","Gabbia orcula","Notopterus notopterus"
"1697","Radix rufescens","Notopterus notopterus"
"1698","Racesina luteola","Notopterus notopterus"
"1699","Gyraulus barrackporensis","Notopterus notopterus"
