"([7, 56, 95],)"
"([7, 56, 96],)"
"([7, 56, 97],)"
"([7, 56, 98],)"
"([7, 56, 99],)"
"([7, 56, 100],)"
"([7, 56, 103],)"
"([7, 56, 106],)"
"([7, 56, 107],)"
"([7, 56, 109],)"
"([7, 59, 62],)"
"([7, 59, 64],)"
"([7, 59, 65],)"
"([7, 59, 70],)"
"([7, 59, 73],)"
"([7, 59, 75],)"
"([7, 59, 76],)"
"([7, 59, 78],)"
"([7, 59, 79],)"
"([7, 59, 83],)"
"([7, 59, 86],)"
"([7, 59, 91],)"
"([7, 59, 93],)"
"([7, 59, 94],)"
"([7, 59, 95],)"
"([7, 59, 96],)"
"([7, 59, 97],)"
"([7, 59, 98],)"
"([7, 59, 99],)"
"([7, 59, 100],)"
"([7, 59, 103],)"
"([7, 59, 106],)"
"([7, 59, 107],)"
"([7, 59, 109],)"
"([7, 60, 62],)"
"([7, 60, 64],)"
"([7, 60, 65],)"
"([7, 60, 70],)"
"([7, 60, 73],)"
"([7, 60, 75],)"
"([7, 60, 76],)"
"([7, 60, 78],)"
"([7, 60, 79],)"
"([7, 60, 83],)"
"([7, 60, 86],)"
"([7, 60, 91],)"
"([7, 60, 93],)"
"([7, 60, 94],)"
"([7, 60, 95],)"
"([7, 60, 96],)"
"([7, 60, 97],)"
"([7, 60, 98],)"
"([7, 60, 99],)"
"([7, 60, 100],)"
"([7, 60, 103],)"
"([7, 60, 106],)"
"([7, 60, 107],)"
"([7, 60, 109],)"
"([7, 64, 74],)"
"([7, 64, 84],)"
"([7, 65, 74],)"
"([7, 65, 84],)"
"([7, 67, 84],)"
"([7, 70, 84],)"
"([7, 74, 75],)"
"([7, 74, 76],)"
"([7, 74, 91],)"
"([7, 74, 92],)"
"([7, 74, 93],)"
"([7, 74, 96],)"
"([7, 74, 100],)"
"([7, 74, 104],)"
"([7, 74, 106],)"
"([7, 75, 82],)"
"([7, 75, 108],)"
"([7, 76, 82],)"
"([7, 76, 108],)"
"([7, 82, 106],)"
"([7, 84, 85],)"
"([7, 84, 88],)"
"([7, 84, 91],)"
"([7, 84, 92],)"
"([7, 84, 96],)"
"([7, 84, 100],)"
"([7, 84, 104],)"
"([7, 84, 109],)"
"([7, 93, 108],)"
"([7, 106, 108],)"
"([8, 9, 21],)"
"([8, 9, 31],)"
"([8, 9, 38],)"
"([8, 9, 42],)"
"([8, 9, 47],)"
"([8, 9, 74],)"
"([8, 9, 77],)"
"([8, 9, 84],)"
"([8, 21, 33],)"
"([8, 21, 34],)"
"([8, 21, 55],)"
"([8, 21, 57],)"
"([8, 21, 58],)"
"([8, 21, 61],)"
"([8, 21, 102],)"
"([8, 26, 95],)"
"([8, 27, 41],)"
"([8, 27, 95],)"
"([8, 28, 41],)"
"([8, 28, 95],)"
"([8, 29, 38],)"
"([8, 29, 42],)"
"([8, 31, 33],)"
"([8, 31, 34],)"
"([8, 31, 55],)"
"([8, 31, 57],)"
"([8, 31, 58],)"
"([8, 31, 61],)"
"([8, 32, 55],)"
"([8, 33, 38],)"
"([8, 33, 42],)"
"([8, 33, 47],)"
"([8, 33, 62],)"
"([8, 33, 74],)"
"([8, 33, 77],)"
"([8, 33, 84],)"
"([8, 34, 38],)"
"([8, 34, 42],)"
"([8, 34, 47],)"
"([8, 34, 74],)"
"([8, 34, 77],)"
"([8, 34, 84],)"
"([8, 38, 52],)"
"([8, 38, 53],)"
"([8, 38, 55],)"
"([8, 38, 57],)"
"([8, 38, 58],)"
"([8, 38, 61],)"
"([8, 38, 102],)"
"([8, 41, 44],)"
"([8, 42, 55],)"
"([8, 42, 57],)"
"([8, 42, 58],)"
"([8, 42, 61],)"
"([8, 42, 102],)"
"([8, 42, 108],)"
"([8, 44, 95],)"
"([8, 47, 55],)"
"([8, 47, 57],)"
"([8, 47, 58],)"
"([8, 47, 61],)"
"([8, 55, 74],)"
"([8, 55, 84],)"
"([8, 57, 74],)"
"([8, 57, 77],)"
"([8, 57, 84],)"
"([8, 58, 74],)"
"([8, 58, 77],)"
"([8, 58, 84],)"
"([8, 61, 74],)"
"([8, 61, 77],)"
"([8, 61, 84],)"
"([8, 62, 95],)"
"([8, 67, 95],)"
"([8, 70, 95],)"
"([8, 84, 95],)"
"([8, 85, 95],)"
"([9, 11, 77],)"
"([9, 12, 77],)"
"([9, 13, 77],)"
"([9, 14, 77],)"
"([9, 16, 21],)"
"([9, 16, 31],)"
"([9, 16, 38],)"
"([9, 16, 42],)"
"([9, 16, 47],)"
"([9, 16, 74],)"
"([9, 16, 77],)"
"([9, 16, 84],)"
"([9, 20, 77],)"
"([9, 21, 35],)"
"([9, 21, 36],)"
"([9, 21, 39],)"
"([9, 21, 40],)"
"([9, 21, 75],)"
"([9, 21, 76],)"
"([9, 21, 91],)"
"([9, 21, 92],)"
"([9, 21, 93],)"
"([9, 21, 96],)"
"([9, 21, 100],)"
"([9, 21, 104],)"
"([9, 21, 106],)"
"([9, 23, 77],)"
"([9, 25, 77],)"
"([9, 26, 31],)"
"([9, 26, 47],)"
"([9, 26, 77],)"
"([9, 26, 84],)"
"([9, 27, 31],)"
"([9, 27, 41],)"
"([9, 27, 47],)"
"([9, 27, 77],)"
"([9, 28, 31],)"
"([9, 28, 41],)"
"([9, 28, 47],)"
"([9, 28, 77],)"
"([9, 29, 35],)"
"([9, 29, 36],)"
"([9, 29, 39],)"
"([9, 29, 40],)"
"([9, 29, 52],)"
"([9, 29, 53],)"
"([9, 29, 75],)"
"([9, 29, 76],)"
"([9, 29, 93],)"
"([9, 29, 106],)"
"([9, 31, 44],)"
"([9, 31, 67],)"
"([9, 31, 70],)"
"([9, 31, 85],)"
"([9, 31, 88],)"
"([9, 31, 91],)"
"([9, 31, 92],)"
"([9, 31, 96],)"
"([9, 31, 100],)"
"([9, 31, 104],)"
"([9, 31, 109],)"
"([9, 32, 77],)"
"([9, 35, 41],)"
"([9, 35, 74],)"
"([9, 35, 77],)"
"([9, 35, 82],)"
"([9, 35, 108],)"
"([9, 36, 41],)"
"([9, 36, 74],)"
"([9, 36, 77],)"
"([9, 36, 82],)"
"([9, 36, 108],)"
"([9, 37, 77],)"
"([9, 38, 40],)"
"([9, 38, 75],)"
"([9, 38, 76],)"
"([9, 38, 91],)"
"([9, 38, 92],)"
"([9, 38, 93],)"
"([9, 38, 96],)"
"([9, 38, 100],)"
"([9, 38, 104],)"
"([9, 38, 106],)"
"([9, 39, 42],)"
"([9, 39, 74],)"
"([9, 39, 77],)"
"([9, 39, 82],)"
"([9, 39, 108],)"
"([9, 40, 41],)"
"([9, 40, 42],)"
"([9, 40, 74],)"
"([9, 40, 77],)"
"([9, 40, 82],)"
"([9, 40, 108],)"
"([9, 41, 44],)"
"([9, 41, 52],)"
"([9, 41, 53],)"
"([9, 41, 75],)"
"([9, 41, 88],)"
"([9, 42, 75],)"
"([9, 42, 76],)"
"([9, 42, 91],)"
"([9, 42, 92],)"
"([9, 42, 96],)"
"([9, 42, 100],)"
"([9, 42, 104],)"
"([9, 42, 106],)"
"([9, 43, 77],)"
"([9, 44, 47],)"
"([9, 44, 77],)"
"([9, 44, 84],)"
"([9, 45, 77],)"
"([9, 46, 77],)"
"([9, 47, 67],)"
"([9, 47, 70],)"
"([9, 47, 85],)"
"([9, 47, 88],)"
"([9, 47, 91],)"
"([9, 47, 92],)"
"([9, 47, 96],)"
"([9, 47, 100],)"
"([9, 47, 104],)"
"([9, 47, 109],)"
"([9, 49, 64],)"
"([9, 49, 65],)"
"([9, 50, 77],)"
"([9, 51, 77],)"
"([9, 52, 74],)"
"([9, 52, 77],)"
"([9, 52, 82],)"
"([9, 52, 108],)"
"([9, 53, 74],)"
"([9, 53, 77],)"
"([9, 53, 82],)"
"([9, 53, 108],)"
"([9, 54, 77],)"
"([9, 62, 77],)"
"([9, 64, 74],)"
"([9, 64, 77],)"
"([9, 64, 84],)"
"([9, 65, 74],)"
"([9, 65, 77],)"
"([9, 65, 84],)"
"([9, 67, 77],)"
"([9, 67, 84],)"
"([9, 70, 77],)"
"([9, 70, 84],)"
"([9, 73, 77],)"
"([9, 74, 75],)"
"([9, 74, 76],)"
"([9, 74, 91],)"
"([9, 74, 92],)"
"([9, 74, 93],)"
"([9, 74, 96],)"
"([9, 74, 100],)"
"([9, 74, 104],)"
"([9, 74, 106],)"
"([9, 75, 77],)"
"([9, 75, 82],)"
"([9, 75, 108],)"
"([9, 76, 77],)"
"([9, 76, 82],)"
"([9, 76, 108],)"
"([9, 77, 78],)"
"([9, 77, 79],)"
"([9, 77, 83],)"
"([9, 77, 85],)"
"([9, 77, 86],)"
"([9, 77, 88],)"
"([9, 77, 92],)"
"([9, 77, 93],)"
"([9, 77, 94],)"
"([9, 77, 95],)"
"([9, 77, 96],)"
"([9, 77, 97],)"
"([9, 77, 103],)"
"([9, 77, 106],)"
"([9, 77, 107],)"
"([9, 77, 109],)"
"([9, 82, 106],)"
"([9, 84, 85],)"
"([9, 84, 88],)"
"([9, 84, 91],)"
"([9, 84, 92],)"
"([9, 84, 96],)"
"([9, 84, 100],)"
"([9, 84, 104],)"
"([9, 84, 109],)"
"([9, 93, 108],)"
"([9, 106, 108],)"
"([10, 11, 16],)"
"([10, 11, 17],)"
"([10, 11, 92],)"
"([10, 11, 104],)"
"([10, 11, 105],)"
"([10, 12, 16],)"
"([10, 12, 17],)"
"([10, 12, 92],)"
"([10, 12, 104],)"
"([10, 12, 105],)"
"([10, 13, 16],)"
"([10, 13, 17],)"
"([10, 13, 92],)"
"([10, 13, 104],)"
"([10, 13, 105],)"
"([10, 14, 16],)"
"([10, 14, 17],)"
"([10, 14, 66],)"
"([10, 14, 92],)"
"([10, 14, 104],)"
"([10, 14, 105],)"
"([10, 16, 20],)"
"([10, 16, 21],)"
"([10, 16, 25],)"
"([10, 16, 26],)"
"([10, 16, 27],)"
"([10, 16, 28],)"
"([10, 16, 31],)"
"([10, 16, 37],)"
"([10, 16, 38],)"
"([10, 16, 42],)"
"([10, 16, 44],)"
"([10, 16, 45],)"
"([10, 16, 46],)"
"([10, 16, 47],)"
"([10, 16, 62],)"
"([10, 16, 70],)"
"([10, 16, 74],)"
"([10, 16, 79],)"
"([10, 16, 84],)"
"([10, 16, 86],)"
"([10, 16, 103],)"
"([10, 17, 20],)"
"([10, 17, 21],)"
"([10, 17, 25],)"
"([10, 17, 26],)"
"([10, 17, 27],)"
"([10, 17, 28],)"
"([10, 17, 31],)"
"([10, 17, 37],)"
"([10, 17, 38],)"
"([10, 17, 42],)"
"([10, 17, 44],)"
"([10, 17, 46],)"
"([10, 17, 47],)"
"([10, 17, 62],)"
"([10, 17, 70],)"
"([10, 17, 74],)"
"([10, 17, 79],)"
"([10, 17, 84],)"
"([10, 17, 86],)"
"([10, 17, 95],)"
"([10, 17, 97],)"
"([10, 17, 98],)"
"([10, 17, 99],)"
"([10, 17, 103],)"
"([10, 20, 92],)"
"([10, 20, 104],)"
"([10, 20, 105],)"
"([10, 21, 92],)"
"([10, 21, 104],)"
"([10, 21, 105],)"
"([10, 25, 92],)"
"([10, 25, 104],)"
"([10, 25, 105],)"
"([10, 26, 66],)"
"([10, 26, 92],)"
"([10, 26, 104],)"
"([10, 26, 105],)"
"([10, 27, 49],)"
"([10, 27, 66],)"
"([10, 27, 67],)"
"([10, 27, 80],)"
"([10, 27, 81],)"
"([10, 27, 85],)"
"([10, 27, 88],)"
"([10, 27, 92],)"
"([10, 27, 104],)"
"([10, 27, 105],)"
"([10, 28, 49],)"
"([10, 28, 66],)"
"([10, 28, 67],)"
"([10, 28, 80],)"
"([10, 28, 81],)"
"([10, 28, 85],)"
"([10, 28, 88],)"
"([10, 28, 92],)"
"([10, 28, 104],)"
"([10, 28, 105],)"
"([10, 29, 87],)"
"([10, 31, 49],)"
"([10, 31, 67],)"
"([10, 31, 80],)"
"([10, 31, 81],)"
"([10, 31, 85],)"
"([10, 31, 88],)"
"([10, 31, 92],)"
"([10, 31, 104],)"
"([10, 31, 105],)"
"([10, 37, 66],)"
"([10, 37, 92],)"
"([10, 37, 104],)"
"([10, 37, 105],)"
"([10, 38, 92],)"
"([10, 38, 104],)"
"([10, 38, 105],)"
"([10, 41, 80],)"
"([10, 41, 81],)"
"([10, 41, 88],)"
"([10, 42, 92],)"
"([10, 42, 104],)"
"([10, 42, 105],)"
"([10, 44, 66],)"
"([10, 44, 92],)"
"([10, 44, 104],)"
"([10, 44, 105],)"
"([10, 45, 49],)"
"([10, 45, 66],)"
"([10, 45, 67],)"
"([10, 45, 80],)"
"([10, 45, 85],)"
"([10, 45, 87],)"
"([10, 45, 92],)"
"([10, 46, 92],)"
"([10, 46, 104],)"
"([10, 46, 105],)"
"([10, 47, 49],)"
"([10, 47, 67],)"
"([10, 47, 80],)"
"([10, 47, 81],)"
"([10, 47, 85],)"
"([10, 47, 88],)"
"([10, 47, 92],)"
"([10, 47, 104],)"
"([10, 47, 105],)"
"([10, 49, 79],)"
"([10, 49, 84],)"
"([10, 49, 95],)"
"([10, 62, 66],)"
"([10, 62, 92],)"
"([10, 62, 104],)"
"([10, 62, 105],)"
"([10, 66, 70],)"
"([10, 66, 74],)"
"([10, 66, 83],)"
"([10, 66, 84],)"
"([10, 66, 96],)"
"([10, 66, 103],)"
"([10, 66, 109],)"
"([10, 67, 79],)"
"([10, 67, 84],)"
"([10, 67, 95],)"
"([10, 70, 92],)"
"([10, 70, 104],)"
"([10, 70, 105],)"
"([10, 71, 87],)"
"([10, 74, 92],)"
"([10, 74, 104],)"
"([10, 74, 105],)"
"([10, 79, 80],)"
"([10, 79, 81],)"
"([10, 79, 85],)"
"([10, 79, 88],)"
"([10, 79, 92],)"
"([10, 79, 104],)"
"([10, 79, 105],)"
"([10, 80, 84],)"
"([10, 80, 95],)"
"([10, 81, 84],)"
"([10, 81, 95],)"
"([10, 84, 85],)"
"([10, 84, 88],)"
"([10, 84, 92],)"
"([10, 84, 104],)"
"([10, 84, 105],)"
"([10, 85, 95],)"
"([10, 86, 92],)"
"([10, 86, 104],)"
"([10, 86, 105],)"
"([10, 87, 89],)"
"([10, 87, 90],)"
"([10, 87, 100],)"
"([10, 88, 95],)"
"([10, 92, 103],)"
"([10, 95, 104],)"
"([10, 95, 105],)"
"([10, 97, 105],)"
"([10, 98, 105],)"
"([10, 99, 105],)"
"([10, 103, 104],)"
"([10, 103, 105],)"
"([11, 15, 16],)"
"([11, 15, 17],)"
"([11, 15, 92],)"
"([11, 15, 104],)"
"([11, 15, 105],)"
"([11, 16, 18],)"
"([11, 16, 19],)"
"([11, 16, 24],)"
"([11, 16, 30],)"
"([11, 16, 56],)"
"([11, 16, 59],)"
"([11, 16, 60],)"
"([11, 16, 63],)"
"([11, 16, 64],)"
"([11, 16, 65],)"
"([11, 16, 66],)"
"([11, 16, 68],)"
"([11, 16, 69],)"
"([11, 16, 72],)"
"([11, 16, 101],)"
"([11, 17, 18],)"
"([11, 17, 19],)"
"([11, 17, 24],)"
"([11, 17, 30],)"
"([11, 17, 32],)"
"([11, 17, 45],)"
"([11, 17, 48],)"
"([11, 17, 56],)"
"([11, 17, 59],)"
"([11, 17, 60],)"
"([11, 17, 68],)"
"([11, 17, 69],)"
"([11, 17, 72],)"
"([11, 17, 101],)"
"([11, 18, 92],)"
"([11, 18, 104],)"
"([11, 18, 105],)"
"([11, 19, 92],)"
"([11, 19, 104],)"
"([11, 19, 105],)"
"([11, 24, 92],)"
"([11, 24, 104],)"
"([11, 24, 105],)"
"([11, 30, 92],)"
"([11, 30, 104],)"
"([11, 30, 105],)"
"([11, 32, 55],)"
"([11, 32, 100],)"
"([11, 32, 104],)"
"([11, 33, 77],)"
"([11, 34, 77],)"
"([11, 38, 52],)"
"([11, 38, 53],)"
"([11, 45, 100],)"
"([11, 45, 104],)"
"([11, 45, 105],)"
"([11, 48, 100],)"
"([11, 56, 92],)"
"([11, 56, 104],)"
"([11, 56, 105],)"
"([11, 57, 77],)"
"([11, 58, 77],)"
"([11, 59, 92],)"
"([11, 59, 104],)"
"([11, 59, 105],)"
"([11, 60, 92],)"
"([11, 60, 104],)"
"([11, 60, 105],)"
"([11, 61, 77],)"
"([11, 63, 92],)"
"([11, 63, 96],)"
"([11, 64, 92],)"
"([11, 64, 96],)"
"([11, 65, 92],)"
"([11, 65, 96],)"
"([11, 66, 92],)"
"([11, 66, 96],)"
"([11, 68, 92],)"
"([11, 68, 104],)"
"([11, 68, 105],)"
"([11, 69, 92],)"
"([11, 69, 104],)"
"([11, 69, 105],)"
"([11, 72, 92],)"
"([11, 72, 100],)"
"([11, 72, 104],)"
"([11, 72, 105],)"
"([11, 77, 91],)"
"([11, 77, 98],)"
"([11, 77, 99],)"
"([11, 77, 100],)"
"([11, 77, 104],)"
"([11, 87, 100],)"
"([11, 92, 101],)"
"([11, 100, 101],)"
"([11, 101, 104],)"
"([11, 101, 105],)"
"([12, 15, 16],)"
"([12, 15, 17],)"
"([12, 15, 92],)"
"([12, 15, 104],)"
"([12, 15, 105],)"
"([12, 16, 18],)"
"([12, 16, 19],)"
"([12, 16, 24],)"
"([12, 16, 30],)"
"([12, 16, 56],)"
"([12, 16, 59],)"
"([12, 16, 60],)"
"([12, 16, 63],)"
"([12, 16, 64],)"
"([12, 16, 65],)"
"([12, 16, 66],)"
"([12, 16, 68],)"
"([12, 16, 69],)"
"([12, 16, 72],)"
"([12, 16, 101],)"
"([12, 17, 18],)"
"([12, 17, 19],)"
"([12, 17, 24],)"
"([12, 17, 30],)"
"([12, 17, 32],)"
"([12, 17, 45],)"
"([12, 17, 48],)"
"([12, 17, 56],)"
"([12, 17, 59],)"
"([12, 17, 60],)"
"([12, 17, 68],)"
"([12, 17, 69],)"
"([12, 17, 72],)"
"([12, 17, 101],)"
"([12, 18, 92],)"
"([12, 18, 104],)"
"([12, 18, 105],)"
"([12, 19, 92],)"
"([12, 19, 104],)"
"([12, 19, 105],)"
"([12, 24, 92],)"
"([12, 24, 104],)"
"([12, 24, 105],)"
"([12, 30, 92],)"
"([12, 30, 104],)"
"([12, 30, 105],)"
"([12, 32, 55],)"
"([12, 32, 100],)"
"([12, 32, 104],)"
"([12, 33, 77],)"
"([12, 34, 77],)"
"([12, 38, 52],)"
"([12, 38, 53],)"
"([12, 45, 100],)"
"([12, 45, 104],)"
"([12, 45, 105],)"
"([12, 48, 100],)"
"([12, 56, 92],)"
"([12, 56, 104],)"
"([12, 56, 105],)"
"([12, 57, 77],)"
"([12, 58, 77],)"
"([12, 59, 92],)"
"([12, 59, 104],)"
"([12, 59, 105],)"
"([12, 60, 92],)"
"([12, 60, 104],)"
"([12, 60, 105],)"
"([12, 61, 77],)"
"([12, 63, 92],)"
"([12, 63, 96],)"
"([12, 64, 92],)"
"([12, 64, 96],)"
"([12, 65, 92],)"
"([12, 65, 96],)"
"([12, 66, 92],)"
"([12, 66, 96],)"
"([12, 68, 92],)"
"([12, 68, 104],)"
"([12, 68, 105],)"
"([12, 69, 92],)"
"([12, 69, 104],)"
"([12, 69, 105],)"
"([12, 72, 92],)"
"([12, 72, 100],)"
"([12, 72, 104],)"
"([12, 72, 105],)"
"([12, 77, 91],)"
"([12, 77, 98],)"
"([12, 77, 99],)"
"([12, 77, 100],)"
"([12, 77, 104],)"
"([12, 87, 100],)"
"([12, 92, 101],)"
"([12, 100, 101],)"
"([12, 101, 104],)"
"([12, 101, 105],)"
"([13, 15, 16],)"
"([13, 15, 17],)"
"([13, 15, 92],)"
"([13, 15, 104],)"
"([13, 15, 105],)"
"([13, 16, 18],)"
"([13, 16, 19],)"
"([13, 16, 24],)"
"([13, 16, 30],)"
"([13, 16, 56],)"
"([13, 16, 59],)"
"([13, 16, 60],)"
"([13, 16, 63],)"
"([13, 16, 64],)"
"([13, 16, 65],)"
"([13, 16, 66],)"
"([13, 16, 68],)"
"([13, 16, 69],)"
"([13, 16, 72],)"
"([13, 16, 101],)"
"([13, 17, 18],)"
"([13, 17, 19],)"
"([13, 17, 24],)"
"([13, 17, 30],)"
"([13, 17, 32],)"
"([13, 17, 45],)"
"([13, 17, 48],)"
"([13, 17, 56],)"
"([13, 17, 59],)"
"([13, 17, 60],)"
"([13, 17, 68],)"
"([13, 17, 69],)"
"([13, 17, 72],)"
"([13, 17, 101],)"
"([13, 18, 92],)"
"([13, 18, 104],)"
"([13, 18, 105],)"
"([13, 19, 92],)"
"([13, 19, 104],)"
"([13, 19, 105],)"
"([13, 24, 92],)"
"([13, 24, 104],)"
"([13, 24, 105],)"
"([13, 30, 92],)"
"([13, 30, 104],)"
"([13, 30, 105],)"
"([13, 32, 55],)"
"([13, 32, 100],)"
"([13, 32, 104],)"
"([13, 33, 77],)"
"([13, 34, 77],)"
"([13, 45, 100],)"
"([13, 45, 104],)"
"([13, 45, 105],)"
"([13, 48, 100],)"
"([13, 56, 92],)"
"([13, 56, 104],)"
"([13, 56, 105],)"
"([13, 57, 77],)"
"([13, 58, 77],)"
"([13, 59, 92],)"
"([13, 59, 104],)"
"([13, 59, 105],)"
"([13, 60, 92],)"
"([13, 60, 104],)"
"([13, 60, 105],)"
"([13, 61, 77],)"
"([13, 63, 92],)"
"([13, 63, 96],)"
"([13, 64, 92],)"
"([13, 64, 96],)"
"([13, 65, 92],)"
"([13, 65, 96],)"
"([13, 66, 92],)"
"([13, 66, 96],)"
"([13, 68, 92],)"
"([13, 68, 104],)"
"([13, 68, 105],)"
"([13, 69, 92],)"
"([13, 69, 104],)"
"([13, 69, 105],)"
"([13, 72, 92],)"
"([13, 72, 100],)"
"([13, 72, 104],)"
"([13, 72, 105],)"
"([13, 77, 91],)"
"([13, 77, 98],)"
"([13, 77, 99],)"
"([13, 77, 100],)"
"([13, 77, 104],)"
"([13, 87, 100],)"
"([13, 92, 101],)"
"([13, 100, 101],)"
"([13, 101, 104],)"
"([13, 101, 105],)"
"([14, 15, 16],)"
"([14, 15, 17],)"
"([14, 15, 66],)"
"([14, 15, 92],)"
"([14, 15, 104],)"
"([14, 15, 105],)"
"([14, 16, 18],)"
"([14, 16, 19],)"
"([14, 16, 24],)"
"([14, 16, 30],)"
"([14, 16, 56],)"
"([14, 16, 59],)"
"([14, 16, 60],)"
"([14, 16, 68],)"
"([14, 16, 69],)"
"([14, 16, 72],)"
"([14, 16, 101],)"
"([14, 17, 18],)"
"([14, 17, 19],)"
"([14, 17, 24],)"
"([14, 17, 30],)"
"([14, 17, 32],)"
"([14, 17, 45],)"
"([14, 17, 48],)"
"([14, 17, 56],)"
"([14, 17, 59],)"
"([14, 17, 60],)"
"([14, 17, 68],)"
"([14, 17, 69],)"
"([14, 17, 72],)"
"([14, 17, 101],)"
"([14, 18, 63],)"
"([14, 18, 66],)"
"([14, 18, 92],)"
"([14, 18, 104],)"
"([14, 18, 105],)"
"([14, 19, 63],)"
"([14, 19, 66],)"
"([14, 19, 92],)"
"([14, 19, 104],)"
"([14, 19, 105],)"
"([14, 24, 66],)"
"([14, 24, 92],)"
"([14, 24, 104],)"
"([14, 24, 105],)"
"([14, 30, 66],)"
"([14, 30, 92],)"
"([14, 30, 104],)"
"([14, 30, 105],)"
"([14, 32, 55],)"
"([14, 32, 64],)"
"([14, 32, 65],)"
"([14, 32, 100],)"
"([14, 32, 104],)"
"([14, 33, 77],)"
"([14, 34, 77],)"
"([14, 38, 52],)"
"([14, 38, 53],)"
"([14, 45, 63],)"
"([14, 45, 100],)"
"([14, 45, 104],)"
"([14, 45, 105],)"
"([14, 48, 100],)"
"([14, 56, 63],)"
"([14, 56, 66],)"
"([14, 56, 92],)"
"([14, 56, 104],)"
"([14, 56, 105],)"
"([14, 57, 77],)"
"([14, 58, 77],)"
"([14, 59, 63],)"
"([14, 59, 66],)"
"([14, 59, 92],)"
"([14, 59, 104],)"
"([14, 59, 105],)"
"([14, 60, 63],)"
"([14, 60, 66],)"
"([14, 60, 92],)"
"([14, 60, 104],)"
"([14, 60, 105],)"
"([14, 61, 77],)"
"([14, 66, 68],)"
"([14, 66, 69],)"
"([14, 66, 72],)"
"([14, 66, 101],)"
"([14, 68, 92],)"
"([14, 68, 104],)"
"([14, 68, 105],)"
"([14, 69, 92],)"
"([14, 69, 104],)"
"([14, 69, 105],)"
"([14, 72, 92],)"
"([14, 72, 100],)"
"([14, 72, 104],)"
"([14, 72, 105],)"
"([14, 77, 91],)"
"([14, 77, 98],)"
"([14, 77, 99],)"
"([14, 77, 100],)"
"([14, 77, 104],)"
"([14, 87, 100],)"
"([14, 92, 101],)"
"([14, 100, 101],)"
"([14, 101, 104],)"
"([14, 101, 105],)"
"([15, 16, 20],)"
"([15, 16, 21],)"
"([15, 16, 25],)"
"([15, 16, 26],)"
"([15, 16, 27],)"
"([15, 16, 28],)"
"([15, 16, 31],)"
"([15, 16, 37],)"
"([15, 16, 38],)"
"([15, 16, 42],)"
"([15, 16, 44],)"
"([15, 16, 45],)"
"([15, 16, 46],)"
"([15, 16, 47],)"
"([15, 16, 62],)"
"([15, 16, 70],)"
"([15, 16, 74],)"
"([15, 16, 79],)"
"([15, 16, 84],)"
"([15, 16, 86],)"
"([15, 16, 103],)"
"([15, 17, 20],)"
"([15, 17, 21],)"
"([15, 17, 25],)"
"([15, 17, 26],)"
"([15, 17, 27],)"
"([15, 17, 28],)"
"([15, 17, 31],)"
"([15, 17, 37],)"
"([15, 17, 38],)"
"([15, 17, 42],)"
"([15, 17, 44],)"
"([15, 17, 46],)"
"([15, 17, 47],)"
"([15, 17, 62],)"
"([15, 17, 70],)"
"([15, 17, 74],)"
"([15, 17, 79],)"
"([15, 17, 84],)"
"([15, 17, 86],)"
"([15, 17, 95],)"
"([15, 17, 97],)"
"([15, 17, 98],)"
"([15, 17, 99],)"
"([15, 17, 103],)"
"([15, 20, 92],)"
"([15, 20, 104],)"
"([15, 20, 105],)"
"([15, 21, 92],)"
"([15, 21, 104],)"
"([15, 21, 105],)"
"([15, 25, 92],)"
"([15, 25, 104],)"
"([15, 25, 105],)"
"([15, 26, 66],)"
"([15, 26, 92],)"
"([15, 26, 104],)"
"([15, 26, 105],)"
"([15, 27, 49],)"
"([15, 27, 66],)"
"([15, 27, 67],)"
"([15, 27, 80],)"
"([15, 27, 81],)"
"([15, 27, 85],)"
"([15, 27, 88],)"
"([15, 27, 92],)"
"([15, 27, 104],)"
"([15, 27, 105],)"
"([15, 28, 49],)"
"([15, 28, 66],)"
"([15, 28, 67],)"
"([15, 28, 80],)"
"([15, 28, 81],)"
"([15, 28, 85],)"
"([15, 28, 88],)"
"([15, 28, 92],)"
"([15, 28, 104],)"
"([15, 28, 105],)"
"([15, 29, 87],)"
"([15, 31, 49],)"
"([15, 31, 67],)"
"([15, 31, 80],)"
"([15, 31, 81],)"
"([15, 31, 85],)"
"([15, 31, 88],)"
"([15, 31, 92],)"
"([15, 31, 104],)"
"([15, 31, 105],)"
"([15, 37, 66],)"
"([15, 37, 92],)"
"([15, 37, 104],)"
"([15, 37, 105],)"
"([15, 38, 92],)"
"([15, 38, 104],)"
"([15, 38, 105],)"
"([15, 41, 80],)"
"([15, 41, 81],)"
"([15, 41, 88],)"
"([15, 42, 92],)"
"([15, 42, 104],)"
"([15, 42, 105],)"
"([15, 44, 66],)"
"([15, 44, 92],)"
"([15, 44, 104],)"
"([15, 44, 105],)"
"([15, 45, 49],)"
"([15, 45, 66],)"
"([15, 45, 67],)"
"([15, 45, 80],)"
"([15, 45, 85],)"
"([15, 45, 87],)"
"([15, 45, 92],)"
"([15, 46, 92],)"
"([15, 46, 104],)"
"([15, 46, 105],)"
"([15, 47, 49],)"
"([15, 47, 67],)"
"([15, 47, 80],)"
"([15, 47, 81],)"
"([15, 47, 85],)"
"([15, 47, 88],)"
"([15, 47, 92],)"
"([15, 47, 104],)"
"([15, 47, 105],)"
"([15, 49, 79],)"
"([15, 49, 84],)"
