Premonsoon,S4,Aplocheilus panchax,648
Premonsoon,S4,Badis badis,829
Premonsoon,S4,Puntius vittatus,622
Premonsoon,S4,Rasbora daniconius,691
Premonsoon,S4,Pethia phutunio,829
Premonsoon,S4,Pila globosa,664
Premonsoon,S4,Filopaludina bengalensis,664
Premonsoon,S4,Idiopoma dissimilis,31
Premonsoon,S4,Melanoides tuberculata,664
Premonsoon,S4,Tarebia lineata,664
Premonsoon,S4,Bithynia pulchella,664
Premonsoon,S4,Gabbia orcula,664
Premonsoon,S4,Radix rufescens,664
Premonsoon,S4,Racesina luteola,664
Premonsoon,S4,Herbaceous aquatic plants,396
Premonsoon,S4,Nettapus coromandelianus,58
Premonsoon,S4,Macrobrachium malcolmsonii,374
Premonsoon,S4,Macrobrachium rosenbergii,374
Premonsoon,S4,Macrobrachium rude,546
Premonsoon,S4,Macrobrachium equidens,497
Premonsoon,S4,Hydrovatus confertus,725
Premonsoon,S4,Anas poecilorhyncha,26
Premonsoon,S4,Tachybaptus ruficollis,473
Premonsoon,S4,Gyraulus barrackporensis,641
Premonsoon,S4,Gyraulus convexiusculus,641
Premonsoon,S4,Gyraulus euphraticus,641
Premonsoon,S4,Indoplanorbis exustus,597
Premonsoon,S4,Centropus bengalensis,317
Premonsoon,S4,Minervarya pierrei,557
Premonsoon,S4,Uperodon systoma,407
Premonsoon,S4,Polypedates maculatus,405
Premonsoon,S4,Gallinula chloropus,68
Premonsoon,S4,Porphyrio poliocephalus,224
Premonsoon,S4,Amaurornis phoenicurus,391
Premonsoon,S4,Himantopus himantopus,213
Premonsoon,S4,Vanellus indicus,213
Premonsoon,S4,Metopidius indicus,224
Premonsoon,S4,Hydrophasianus chirurgus,224
Premonsoon,S4,Anastomus oscitans,301
Premonsoon,S4,Mycteria leucocephala,444
Premonsoon,S4,Microcarbo niger,228
Premonsoon,S4,Ardea purpurea,218
Premonsoon,S4,Enhydris enhydris,158
Premonsoon,S4,Fowlea piscator,135
Premonsoon,S4,Ardea alba,189
Premonsoon,S4,Ardea intermedia,189
Premonsoon,S4,Egretta garzetta,281
Premonsoon,S4,Bubulcus ibis,67
Premonsoon,S4,Ardeola grayii,281
Premonsoon,S4,Nycticorax nycticorax,189
Premonsoon,S4,Haliaeetus leucogaster,192
Premonsoon,S4,Bungarus fasciatus,158
Premonsoon,S4,Naja naja,52
Premonsoon,S4,Spilornis cheela,4
Premonsoon,S4,Alcedo atthis,122
Premonsoon,S4,Halcyon smyrnensis,122
Premonsoon,S4,Ceryle rudis,122
Premonsoon,S4,Odonata sp.,115
Premonsoon,S4,Merops orientalis,0
Premonsoon,S4,Coracias benghalensis,51
Premonsoon,S4,Oriolus kundoo,0
Premonsoon,S4,Oriolus xanthornus,0
Premonsoon,S4,Hirundo rustica,15
Premonsoon,S4,Acridotheres ginginianus,32
Premonsoon,S4,Motacilla citreola,15
Premonsoon,S4,Varanus bengalensis,35
Premonsoon,S4,Detritus,286
Premonsoon,S4,Mosquito larvae,37
Premonsoon,S4,Arcella discoides,294
Premonsoon,S4,Centropyxis aculeata,294
Premonsoon,S4,Brachionus calyciflorus,292
Premonsoon,S4,Brachionus forficula,292
Premonsoon,S4,Keratella lenzi,292
Premonsoon,S4,Lecane aculeata,292
Premonsoon,S4,Lecane bulla,292
Premonsoon,S4,Asplanchna brightwelli,294
Premonsoon,S4,Mesocyclops leukarti,304
Premonsoon,S4,Scapholeberis kingi,304
Premonsoon,S4,Macrothrix spinosa,294
Premonsoon,S4,Macrothrix goeldi,294
Premonsoon,S4,Alona pulchella,294
Premonsoon,S4,Coronatella rectangula,294
Premonsoon,S4,Green Algae,192
